timestamp_s,x_m,y_m,z_m,pixel_u,pixel_v,confidence,snr,circularity,depth_source,detected
1777992358.308375,-0.406561,0.957807,2.227000,343.107697,426.953857,0.629730,3.505870,0.899032,depth,1
1777992358.319497,-0.407109,0.959097,2.230000,343.107697,426.953857,0.630285,3.533617,0.899032,depth,1
1777992358.330618,-0.408569,0.962538,2.238000,343.107697,426.953857,0.630798,3.559262,0.899032,depth,1
1777992358.341739,-0.405831,0.956086,2.223000,343.107697,426.953857,0.630484,3.543552,0.899032,depth,1
1777992358.352861,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629794,3.509050,0.899032,depth,1
1777992358.363982,-0.406561,0.957807,2.227000,343.107697,426.953857,0.630039,3.521312,0.899032,depth,1
1777992358.375103,-0.409299,0.964258,2.242000,343.107697,426.953857,0.630271,3.532934,0.899032,depth,1
1777992358.386225,-0.405831,0.956086,2.223000,343.107697,426.953857,0.629912,3.514942,0.899032,depth,1
1777992358.397346,-0.406561,0.957807,2.227000,343.107697,426.953857,0.630205,3.529610,0.899032,depth,1
1777992358.408467,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629816,3.510181,0.899032,depth,1
1777992358.419589,-0.408569,0.962538,2.238000,343.107697,426.953857,0.630401,3.539408,0.899032,depth,1
1777992358.430710,-0.406561,0.957807,2.227000,343.107697,426.953857,0.629822,3.510461,0.899032,depth,1
1777992358.441831,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629685,3.503592,0.899032,depth,1
1777992358.452953,-0.407109,0.959097,2.230000,343.107697,426.953857,0.630145,3.526625,0.899032,depth,1
1777992358.464074,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629808,3.509783,0.899032,depth,1
1777992358.475195,-0.406561,0.957807,2.227000,343.107697,426.953857,0.630440,3.541376,0.899032,depth,1
1777992358.486317,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629565,3.497605,0.899032,depth,1
1777992358.497437,-0.406561,0.957807,2.227000,343.107697,426.953857,0.629871,3.512902,0.899032,depth,1
1777992358.508558,-0.410030,0.965978,2.246000,343.107697,426.953857,0.630099,3.524314,0.899032,depth,1
1777992358.519679,-0.409299,0.964258,2.242000,343.107697,426.953857,0.630296,3.534179,0.899032,depth,1
1777992358.530801,-0.405100,0.954366,2.219000,343.107697,426.953857,0.629716,3.505148,0.899032,depth,1
1777992358.541922,-0.406561,0.957807,2.227000,343.107697,426.953857,0.629854,3.512035,0.899032,depth,1
1777992358.553042,-0.405100,0.954366,2.219000,343.107697,426.953857,0.629431,3.490902,0.899032,depth,1
1777992358.564164,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629358,3.487244,0.899032,depth,1
1777992358.575285,-0.405831,0.956086,2.223000,343.107697,426.953857,0.629880,3.513334,0.899032,depth,1
1777992358.586406,-0.405831,0.956086,2.223000,343.107697,426.953857,0.629872,3.512962,0.899032,depth,1
1777992358.597528,-0.410314,0.966061,2.246000,343.053040,426.969696,0.636128,3.549126,0.912863,depth,1
1777992358.608648,-0.407109,0.959097,2.230000,343.107697,426.953857,0.629755,3.507107,0.899032,depth,1
1777992358.619769,-0.407109,0.959097,2.230000,343.107697,426.953857,0.630395,3.539113,0.899032,depth,1
1777992358.630892,-0.410030,0.965978,2.246000,343.107697,426.953857,0.630195,3.529128,0.899032,depth,1
1777992358.642014,-0.407839,0.960817,2.234000,343.107697,426.953857,0.630216,3.530155,0.899032,depth,1
1777992358.653136,-0.406561,0.957807,2.227000,343.107697,426.953857,0.630039,3.521310,0.899032,depth,1
1777992358.664259,-0.405100,0.954366,2.219000,343.107697,426.953857,0.629428,3.490736,0.899032,depth,1
1777992358.675381,-0.406561,0.957807,2.227000,343.107697,426.953857,0.630383,3.538517,0.899032,depth,1
1777992358.686503,-0.408569,0.962538,2.238000,343.107697,426.953857,0.629998,3.519268,0.899032,depth,1
1777992358.697626,-0.406561,0.957807,2.227000,343.107697,426.953857,0.629861,3.512404,0.899032,depth,1
1777992358.708748,-0.406561,0.957807,2.227000,343.107697,426.953857,0.630094,3.524062,0.899032,depth,1
1777992358.719870,-0.406561,0.957807,2.227000,343.107697,426.953857,0.629495,3.494095,0.899032,depth,1
1777992358.730993,-0.410030,0.965978,2.246000,343.107697,426.953857,0.629890,3.513849,0.899032,depth,1
1777992358.742115,-0.409299,0.964258,2.242000,343.107697,426.953857,0.629899,3.514287,0.899032,depth,1
1777992358.753237,-0.405831,0.956086,2.223000,343.107697,426.953857,0.630396,3.539159,0.899032,depth,1
1777992358.764360,-0.405100,0.954366,2.219000,343.107697,426.953857,0.630027,3.520687,0.899032,depth,1
