timestamp_s,depth_m,pixel_u,pixel_v
1777992387.038169,2.337000,348.759430,184.553619
1777992387.049306,2.333000,348.372375,184.354355
1777992387.060441,2.325000,347.627625,184.354355
1777992387.071577,2.342000,347.353271,184.108261
1777992387.082713,2.342000,346.524994,184.024994
1777992387.093849,2.346000,345.826324,184.056015
1777992387.104984,2.350000,345.304108,184.000000
1777992387.116121,2.342000,344.353271,184.108261
1777992387.127257,2.346000,343.576263,184.076279
1777992387.138392,2.329000,342.795105,183.948013
1777992387.149529,2.325000,342.044861,184.105774
1777992387.160665,2.358000,340.981323,184.221191
1777992387.171801,2.329000,340.187866,184.527267
1777992387.182937,2.375000,339.066681,184.644440
1777992387.194073,2.329000,338.066681,184.644440
1777992387.205209,2.346000,336.916656,185.048080
1777992387.216347,2.325000,335.673065,185.413467
1777992387.227482,2.337000,334.527283,185.881821
1777992387.238619,2.350000,333.367615,186.423676
1777992387.249756,2.321000,332.222229,187.232025
1777992387.260892,2.346000,330.586548,187.685898
1777992387.272028,2.346000,329.333344,188.686081
1777992387.283165,2.313000,328.000000,189.500000
1777992387.294302,2.363000,326.449829,190.608414
1777992387.305438,2.342000,325.177765,191.720642
1777992387.316576,2.313000,323.584900,193.213837
1777992387.327712,2.317000,322.062500,194.491074
1777992387.338848,2.329000,320.806061,196.178787
1777992387.349986,2.325000,319.346405,197.941177
1777992387.361122,2.313000,317.956390,199.725861
1777992387.372259,2.337000,316.686096,201.847900
1777992387.383396,2.337000,315.138306,203.656021
1777992387.394533,2.342000,314.040009,205.660004
1777992387.405670,2.346000,312.749176,207.904297
1777992387.416808,2.333000,311.578430,210.039215
1777992387.427944,2.342000,310.692078,212.803177
1777992387.439081,2.329000,309.578430,215.039215
1777992387.450218,2.325000,308.855225,217.760941
1777992387.461356,2.337000,308.188995,220.457047
1777992387.472493,2.321000,307.604370,222.965729
1777992387.483630,2.358000,307.291290,225.804810
1777992387.494768,2.321000,306.962952,228.592590
1777992387.505905,2.337000,306.796295,231.537033
1777992387.517042,2.329000,306.743591,234.471161
1777992387.528180,2.333000,306.774597,237.346039
1777992387.539317,2.354000,306.862915,240.339569
1777992387.550455,2.329000,307.389435,243.066010
1777992387.561593,2.354000,307.647797,245.889938
1777992387.572730,2.358000,308.198730,248.801285
1777992387.595006,2.354000,309.672516,254.500000
1777992387.606143,2.375000,310.630951,257.446442
1777992387.617281,2.342000,311.705566,260.288879
1777992387.628420,2.325000,312.671967,263.000000
1777992387.639557,2.317000,313.811707,265.697205
1777992387.650695,2.301000,315.080200,268.273193
1777992387.661834,2.293000,316.385345,270.860535
1777992387.672971,2.273000,317.867615,273.193848
1777992387.684107,2.273000,319.427948,275.415039
1777992387.695244,2.285000,320.987091,277.565582
1777992387.706380,2.305000,322.622223,279.735352
1777992387.717516,2.277000,324.429413,281.788239
1777992387.728653,2.285000,326.053558,283.658722
1777992387.739789,2.289000,327.734497,285.395355
1777992387.750925,2.301000,329.373260,287.111786
1777992387.762062,2.317000,331.141754,288.609192
