frame_idx,t_s,measured,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,pos_sd_x,pos_sd_y,pos_sd_z,vel_sd_x,vel_sd_y,vel_sd_z,acc_sd_x,acc_sd_y,acc_sd_z,jerk_sd_x,jerk_sd_y,jerk_sd_z
3158,35.141479247,1,-0.028383175,-0.355390588,2.379872871,0.028881955,0.500285964,0.217352044,0.031163016,1.652231351,0.993117941,-1.990608448,-11.034689729,-6.446344758,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3159,35.152607012,1,-0.028060315,-0.349723817,2.382351468,0.029104272,0.517968793,0.227985539,0.008721540,1.524232362,0.916403746,-2.029892637,-11.941548006,-7.332146342,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3160,35.163734776,1,-0.027736375,-0.343868400,2.384943443,0.029075994,0.534174792,0.237711752,-0.013740072,1.387133427,0.830165369,-1.995614209,-12.668430862,-8.156469759,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3161,35.174862540,1,-0.027414128,-0.337841290,2.387638124,0.028801271,0.548814075,0.246428701,-0.035452267,1.243001363,0.735139092,-1.896668975,-13.203422522,-8.910242292,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3162,35.185990304,1,-0.027096257,-0.331660312,2.390423753,0.028292279,0.561820528,0.254043126,-0.055739283,1.094043804,0.632152940,-1.740411971,-13.533701219,-9.585943595,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3163,35.197118068,1,-0.026785267,-0.325343888,2.393287587,0.027568324,0.573153375,0.260471423,-0.073989305,0.942603829,0.522112281,-1.531064200,-13.647803612,-10.177178449,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3164,35.208245832,1,-0.026483412,-0.318910744,2.396216010,0.026655300,0.582798578,0.265640438,-0.089627661,0.791140322,0.405988094,-1.271592657,-13.536848909,-10.678476290,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3165,35.219373597,1,-0.026192622,-0.312379610,2.399194653,0.025585279,0.590769905,0.269488149,-0.102124194,0.642178927,0.284809911,-0.967928792,-13.198512167,-11.084652387,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3166,35.230501361,1,-0.025914442,-0.305768905,2.402208522,0.024395710,0.597109159,0.271964319,-0.111059838,0.498212305,0.159667290,-0.635178811,-12.641860929,-11.389948205,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3167,35.241629125,1,-0.025649974,-0.299096432,2.405242134,0.023127503,0.601885008,0.273031220,-0.116255864,0.361545697,0.031721596,-0.301525243,-11.892170972,-11.587079992,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3168,35.252756889,1,-0.025399866,-0.292379095,2.408279657,0.021821579,0.605189856,0.272664533,-0.117906864,0.234110458,-0.097775364,-0.004742523,-10.990517276,-11.667222666,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3169,35.263884653,1,-0.025164328,-0.285632658,2.411305071,0.020514268,0.607134838,0.270854427,-0.116649021,0.117326799,-0.227471544,0.214651852,-9.986120024,-11.621514602,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3170,35.275012417,1,-0.024943214,-0.278871574,2.414302331,0.019232359,0.607843832,0.267606634,-0.113552042,0.012067009,-0.355925474,0.320522202,-8.926801584,-11.443041259,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3171,35.286140182,1,-0.024736157,-0.272108872,2.417255545,0.017988695,0.607447577,0.262943294,-0.110034019,-0.081296299,-0.481634969,0.287245179,-7.854479765,-11.127841303,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3172,35.297267946,1,-0.024542738,-0.265356115,2.420149165,0.016779072,0.606078478,0.256903450,-0.107706857,-0.162826672,-0.603069843,0.107048323,-6.805716237,-10.674803958,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3173,35.308395710,1,-0.024362684,-0.258623403,2.422968167,0.015581314,0.603866083,0.249543181,-0.108150417,-0.232963278,-0.718703116,-0.207052608,-5.811146401,-10.085671395,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3174,35.319523474,1,-0.024196065,-0.251919427,2.425698251,0.014356841,0.600933323,0.240935384,-0.112700927,-0.292439008,-0.827046095,-0.624765406,-4.892304678,-9.365725108,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3175,35.330651238,1,-0.024043453,-0.245251563,2.428326013,0.013054383,0.597393861,0.231169114,-0.122277984,-0.342167999,-0.926690127,-1.102350360,-4.060548288,-8.523982098,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3176,35.341779002,1,-0.023906039,-0.238625978,2.430839129,0.011615340,0.593350649,0.220348478,-0.137264414,-0.383147612,-1.016344520,-1.587961926,-3.319983268,-7.572523398,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3177,35.352906767,1,-0.023785676,-0.232047758,2.433226509,0.009980146,0.588895406,0.208591138,-0.157446204,-0.416389020,-1.094868236,-2.027091005,-2.669091409,-6.526131706,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3178,35.364034531,1,-0.023684855,-0.225521028,2.435478439,0.008094964,0.584108781,0.196026492,-0.182011302,-0.442864476,-1.161297589,-2.367416391,-2.103083748,-5.401755908,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3179,35.375162295,1,-0.023606602,-0.219049076,2.437586702,0.005918147,0.579060911,0.182793577,-0.209589970,-0.463491284,-1.214866067,-2.561051462,-1.617182677,-4.217807211,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3180,35.386290059,1,-0.023554315,-0.212634466,2.439544670,0.003426189,0.573812004,0.169038798,-0.238294933,-0.479138238,-1.255018181,-2.562335911,-1.207486667,-2.993716003,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3181,35.397417823,1,-0.023531522,-0.206279143,2.441347375,0.000619365,0.568412820,0.154913525,-0.265746287,-0.490636867,-1.281417262,-2.329360042,-0.871196328,-1.749265643,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3182,35.408545587,1,-0.023541595,-0.199984540,2.442991549,-0.002473116,0.562905033,0.140571651,-0.289137087,-0.498787978,-1.293947468,-1.827425827,-0.605169017,-0.504402591,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3183,35.419673352,1,-0.023587395,-0.193751674,2.444475640,-0.005788858,0.557321629,0.126167115,-0.305330997,-0.504349785,-1.292715700,-1.033669930,-0.405120063,0.720889917,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3184,35.430801116,1,-0.023670897,-0.187581240,2.445799795,-0.009229592,0.551687412,0.111851444,-0.311064778,-0.508037476,-1.278047597,0.049180715,-0.268109422,1.907442655,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3185,35.441928880,1,-0.023792777,-0.181473703,2.446965827,-0.012661654,0.546019339,0.097771385,-0.303310501,-0.510552636,-1.250473296,1.380408280,-0.194776284,3.037776379,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3186,35.453056644,1,-0.023952050,-0.175429382,2.447977143,-0.015921009,0.540326463,0.084066742,-0.279706666,-0.512618547,-1.210707592,2.882266984,-0.187805701,4.096090500,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3187,35.464184408,1,-0.024145782,-0.169448540,2.448838656,-0.018822782,0.534609622,0.070868414,-0.238921512,-0.514987353,-1.159633153,4.448954874,-0.249563254,5.068058328,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3188,35.475312172,1,-0.024368919,-0.163531479,2.449556682,-0.021174253,0.528861151,0.058296628,-0.180907819,-0.518433988,-1.098282100,5.957564377,-0.381673856,5.941185485,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3189,35.486439937,1,-0.024614294,-0.157678633,2.450138805,-0.022789924,0.523064699,0.046459389,-0.107018655,-0.523739865,-1.027816050,7.281558062,-0.583271970,6.704609825,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3190,35.497567701,1,-0.024872784,-0.151890667,2.450593737,-0.023507070,0.517195347,0.035451135,-0.019976147,-0.531657908,-0.949508720,8.303537099,-0.850256726,7.349141481,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3191,35.508695465,1,-0.025133651,-0.146168569,2.450931161,-0.023200114,0.511220106,0.025351602,0.076308963,-0.542879521,-0.864724933,8.929745613,-1.175572131,7.867602230,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3192,35.519823229,1,-0.025385024,-0.140513735,2.451161561,-0.021792156,0.505098798,0.016224939,0.177056872,-0.557999991,-0.774897246,9.097815740,-1.549052313,8.255075872,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3193,35.530950993,1,-0.025614480,-0.134928041,2.451296044,-0.019262707,0.498785320,0.008119100,0.276966537,-0.577482407,-0.681499142,8.776487543,-1.956857430,8.509103197,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3194,35.542078758,1,-0.025809705,-0.129413903,2.451346161,-0.015651561,0.492229363,0.001065540,0.370561749,-0.601610140,-0.586018118,7.965385568,-2.380471031,8.629634531,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3195,35.553206522,1,-0.025959166,-0.123974309,2.451323719,-0.011058841,0.485378716,-0.004920792,0.452532783,-0.630433441,-0.489929085,6.695005215,-2.796514081,8.618938689,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3196,35.564334286,1,-0.026052760,-0.118612827,2.451240602,-0.005641202,0.478182141,-0.009841176,0.518089065,-0.663719667,-0.394669714,5.028522555,-3.177920215,8.481435143,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3197,35.575462050,1,-0.026082411,-0.113333571,2.451108592,0.000396010,0.470592700,-0.013712569,0.563335060,-0.700927153,-0.301616517,3.063956016,-3.496647128,8.223684954,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3198,35.586589814,1,-0.026042543,-0.108141142,2.450939196,0.006810908,0.462571211,-0.016566802,0.585664395,-0.741205122,-0.212062431,0.934527472,-3.725309449,7.854036192,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3199,35.597717578,1,-0.025930401,-0.103040513,2.450743494,0.013341448,0.454089622,-0.018449552,0.584105404,-0.783406205,-0.127201517,-1.202421682,-3.838258107,7.381756321,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3200,35.608845343,1,-0.025746171,-0.098036897,2.450531980,0.019724667,0.445134176,-0.019419199,0.559467576,-0.826116823,-0.048122450,-3.188093959,-3.813760838,6.816516306,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3201,35.619973107,1,-0.025492876,-0.093135565,2.450314438,0.025716122,0.435708052,-0.019545629,0.514231519,-0.867719714,0.024197396,-4.884189712,-3.637646536,6.168753592,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3202,35.631100871,1,-0.025176079,-0.088341651,2.450099814,0.031106834,0.425833094,-0.018908931,0.452221140,-0.906498274,0.088903484,-6.189951240,-3.306547700,5.450133513,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3203,35.642228635,1,-0.024803410,-0.083659940,2.449896112,0.035735666,0.415550219,-0.017597961,0.378122920,-0.940762169,0.145276613,-7.052005115,-2.828467758,4.673188883,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3204,35.653356399,1,-0.024383992,-0.079094658,2.449710307,0.039495909,0.404918431,-0.015708793,0.296940206,-0.968970283,0.192739350,-7.466666248,-2.222124519,3.850856573,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3205,35.664484163,1,-0.023927828,-0.074649285,2.449548272,0.042335783,0.394012513,-0.013343113,0.213458605,-0.989847209,0.230860983,-7.475155530,-1.516461617,2.996600245,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3206,35.675611928,1,-0.023445212,-0.070326396,2.449414725,0.044253496,0.382919454,-0.010606558,0.131821735,-1.002491113,0.259363702,-7.148362908,-0.749323584,2.124422368,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3207,35.686739692,1,-0.022946220,-0.066127554,2.449313193,0.045288650,0.371733787,-0.007606975,0.055303360,-1.006459819,0.278129355,-6.569520598,0.034893681,1.249116882,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3208,35.697867456,1,-0.022440303,-0.062053249,2.449246002,0.045512021,0.360552108,-0.004452585,-0.013774495,-1.001834222,0.287211319,-5.825693486,0.786735977,0.386739082,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3209,35.708995220,1,-0.021936000,-0.058102917,2.449214277,0.045014820,0.349466972,-0.001249999,-0.074059851,-0.989265646,0.286846581,-5.003229147,1.453651835,-0.445952801,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3210,35.720122984,1,-0.021440772,-0.054275012,2.449217979,0.043898082,0.338560421,0.001897844,-0.125123888,-0.969991763,0.277458068,-4.180133121,1.983372562,-1.232376859,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3211,35.731250748,1,-0.020960947,-0.050567169,2.449255950,0.042263101,0.327897543,0.004893729,-0.167314925,-0.945814936,0.259650988,-3.416569426,2.327247997,-1.956417665,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3212,35.742378513,1,-0.020501756,-0.046976416,2.449325994,0.040204067,0.317520494,0.007648151,-0.201515801,-0.919040611,0.234202234,-2.747731446,2.444229924,-2.603646919,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3213,35.753506277,1,-0.020067448,-0.043499466,2.449424970,0.037803684,0.307443449,0.010081084,-0.228863512,-0.892372073,0.202033783,-2.185262310,2.304227289,-3.162456921,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3214,35.764634041,1,-0.019661421,-0.040133047,2.449548904,0.035131638,0.297648889,0.012123423,-0.250533522,-0.868779181,0.164180645,-1.725995891,1.889572636,-3.624147540,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3215,35.775761805,1,-0.019286370,-0.036874271,2.449693121,0.032244900,0.288085420,0.013718061,-0.267624096,-0.851356347,0.121759549,-1.360421048,1.195594982,-3.982655395,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3216,35.786889569,1,-0.018944421,-0.033721011,2.449852380,0.029188848,0.278667197,0.014820637,-0.281118034,-0.843176851,0.075939483,-1.077764992,0.230750950,-4.234806764,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3217,35.798017333,1,-0.018637254,-0.030672285,2.450021019,0.025998601,0.269274963,0.015399925,-0.291876185,-0.847149050,0.027905525,-0.866769876,-0.983935673,-4.380904528,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3218,35.809145098,1,-0.018366208,-0.027728612,2.450193103,0.022700404,0.259758646,0.015437794,-0.300631106,-0.865881253,-0.021180800,-0.715804234,-2.415659468,-4.424929505,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3219,35.820272862,1,-0.018132374,-0.024892333,2.450362565,0.019313071,0.249941410,0.014928713,-0.307986971,-0.901555284,-0.070222660,-0.613495308,-4.020842272,-4.374435372,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3220,35.831400626,1,-0.017936668,-0.022167883,2.450523343,0.015849364,0.239625029,0.013878826,-0.314431226,-0.955818233,-0.118224241,-0.550803595,-5.747422882,-4.239926222,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3221,35.842528390,1,-0.017779892,-0.019561992,2.450669500,0.012317100,0.228596304,0.012304656,-0.320371866,-1.029703303,-0.164320480,-0.522204879,-7.537549618,-4.034316323,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3222,35.853656154,1,-0.017662785,-0.017083814,2.450795337,0.008719877,0.216634199,0.010231510,-0.326159429,-1.123580192,-0.207801415,-0.522132359,-9.330304986,-3.772491996,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3223,35.864783918,1,-0.017586067,-0.014744968,2.450895476,0.005057795,0.203517356,0.007691640,-0.332065654,-1.237135912,-0.248130432,-0.541774230,-11.064285124,-3.470537203,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3224,35.875911683,1,-0.017550470,-0.012559506,2.450964925,0.001328540,0.189031676,0.004722271,-0.338247596,-1.369382623,-0.284950946,-0.569623037,-12.680015824,-3.144520847,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3225,35.887039447,1,-0.017556761,-0.010543788,2.450999129,-0.002471194,0.172977665,0.001363619,-0.344723298,-1.518690315,-0.318079795,-0.592142497,-14.121752221,-2.809372127,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3226,35.898167211,1,-0.017605739,-0.008716278,2.450993983,-0.006344046,0.155177316,-0.002342950,-0.351351953,-1.682836514,-0.347489044,-0.594742022,-15.339115134,-2.477916362,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3227,35.909294975,1,-0.017698223,-0.007097274,2.450945846,-0.010290200,0.135480334,-0.006356496,-0.357836468,-1.859077133,-0.373278747,-0.564199378,-16.288962408,-2.160280385,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3228,35.920422739,1,-0.017835011,-0.005708566,2.450851523,-0.014305754,0.113769462,-0.010637762,-0.363742559,-2.044232772,-0.395645774,-0.489034824,-16.936285431,-1.863712810,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3229,35.931550503,1,-0.018016829,-0.004573046,2.450708241,-0.018381320,0.089964817,-0.015150067,-0.368524659,-2.234782075,-0.414850161,-0.361368415,-17.254738072,-1.592239786,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3230,35.942678268,1,-0.018244262,-0.003714269,2.450513619,-0.022501069,0.064027140,-0.019859803,-0.371582736,-2.426962330,-0.431177930,-0.179306229,-17.227419660,-1.346559971,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3231,35.953806032,1,-0.018517683,-0.003155993,2.450265631,-0.026642483,0.035959889,-0.024736524,-0.372321761,-2.616876766,-0.444906754,0.054759230,-16.847052346,-1.124582544,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3232,35.964933796,1,-0.018837178,-0.002921693,2.449962577,-0.030776649,0.005810147,-0.029752701,-0.370196843,-2.800597577,-0.456278232,0.333618276,-16.115192461,-0.921979191,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3233,35.976061560,1,-0.019202480,-0.003034079,2.449603046,-0.034869195,-0.026331564,-0.034883178,-0.364786314,-2.974260853,-0.465474242,0.642069547,-15.041753268,-0.732360723,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3234,35.987189324,1,-0.019612915,-0.003514617,2.449185897,-0.038882153,-0.060332512,-0.040104395,-0.355877594,-3.134159369,-0.472596289,0.958451739,-13.644974695,-0.547843012,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3235,35.998317088,1,-0.020067383,-0.004383071,2.448710250,-0.042776592,-0.096020011,-0.045393415,-0.343514262,-3.276834976,-0.477654552,1.258992094,-11.951364603,-0.360050831,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3236,36.009444853,1,-0.020564354,-0.005657076,2.448175478,-0.046515541,-0.133184700,-0.050726904,-0.328004015,-3.399168726,-0.480568300,1.520302635,-9.995227285,-0.161221940,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3237,36.020572617,1,-0.021101914,-0.007351753,2.447581222,-0.050066847,-0.171584779,-0.056080177,-0.309898769,-3.498460783,-0.481177706,1.722663179,-7.817313392,0.055056464,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3238,36.031700381,1,-0.021677828,-0.009479373,2.446927409,-0.053405577,-0.210951037,-0.061426401,-0.289929588,-3.572494462,-0.479260341,1.854066947,-5.463610313,0.293543120,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3239,36.042828145,1,-0.022289633,-0.012049086,2.446214280,-0.056515489,-0.250992550,-0.066736020,-0.268909839,-3.619593697,-0.474552477,1.911891878,-2.985336732,0.556826920,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3240,36.053955909,1,-0.022934734,-0.015066714,2.445442420,-0.059389336,-0.291403016,-0.071976429,-0.247622844,-3.638678618,-0.466774668,1.904393939,-0.438102550,0.845168688,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3241,36.065083673,1,-0.023610501,-0.018534615,2.444612796,-0.062027867,-0.331867618,-0.077111942,-0.226706033,-3.629303395,-0.455656224,1.848634050,2.120018453,1.156784679,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
3242,36.076211438,1,-0.024314348,-0.022451631,2.443726785,-0.064437766,-0.372070202,-0.082104011,-0.206580659,-3.591675219,-0.440957256,1.766056537,4.629981201,1.487897501,0.000268534,0.000686452,0.003455925,0.004140480,0.008094701,0.025680101,0.099194898,0.148313072,0.296494726,3.692460480,4.222268794,5.318939570
