session_id,session_date,subject_id,exercise,down_first,load_kg,target_reps,reviewed,rep_id,annotation_rep_id,rep_start_frame,turnaround_frame,rep_end_frame,concentric_start_frame,concentric_end_frame,eccentric_start_frame,eccentric_end_frame,rep_start_s,rep_end_s,duration_s,concentric_s,eccentric_s,height_start_m,height_turn_m,height_end_m,rom_m,return_error_m,con_mean_velocity_ms,con_peak_velocity_ms,con_time_to_peak_s,ecc_mean_velocity_ms,ecc_peak_velocity_ms,con_peak_accel_ms2,ecc_peak_accel_ms2,peak_jerk_ms3,gap_frames,measured_fraction,pos_sd_median_m,vel_sd_median_ms,started_below_band,started_above_band,line_low_m,line_mid_m,line_high_m,camera_tilt_deg,smoother_nis_vertical
session_20260511_124037,2026-05-11T12:40:37,S28,bench_press,1,40.00,5,1,27,27,4157,4232,4334,4232,4334,4157,4232,46.2578,48.2274,1.9696,1.1350,0.8346,0.404146,0.024603,0.353450,0.328847,-0.050696,0.2870,0.4622,0.2003,-0.4489,-0.6879,3.9399,3.9437,26.2901,1,0.9944,0.000686,0.008095,0,1,0.026357,0.213336,0.400314,6.868,1.063
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,1,1,1055,1145,1217,1145,1217,1055,1145,11.7397,13.5424,1.8027,0.8012,1.0015,0.439888,-0.008224,0.405768,0.413992,-0.034121,0.5097,0.7900,0.2893,-0.4426,-0.7494,4.7283,4.6506,-25.0405,0,1.0000,0.000686,0.008095,0,0,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,2,2,1219,1290,1363,1290,1363,1219,1290,13.5647,15.1670,1.6024,0.8123,0.7901,0.405758,0.018583,0.415029,0.396446,0.009271,0.4817,0.6700,0.2671,-0.4834,-0.7599,3.9020,3.6631,-30.5959,0,1.0000,0.000686,0.008095,0,0,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,3,3,1366,1439,1523,1439,1523,1366,1439,15.2004,16.9475,1.7470,0.9347,0.8123,0.415098,0.004441,0.443223,0.438782,0.028125,0.4639,0.6481,0.2114,-0.4990,-0.8888,5.3760,5.3760,-35.1174,0,1.0000,0.000686,0.008095,0,0,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,4,4,1525,1585,1677,1585,1677,1525,1585,16.9697,18.6611,1.6914,1.0237,0.6677,0.443341,-0.046149,0.451726,0.497875,0.008385,0.4811,0.7510,0.2114,-0.7214,-1.1213,7.0141,7.0423,-45.3713,1,0.9935,0.000686,0.008095,0,1,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,5,5,1692,1762,1862,1762,1862,1692,1762,18.8281,20.7198,1.8917,1.1128,0.7789,0.460047,-0.020342,0.445448,0.465790,-0.014599,0.4147,0.7268,0.2003,-0.6079,-0.9267,6.3127,6.3127,-43.0952,0,1.0000,0.000686,0.008095,0,1,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,6,6,1864,1931,2050,1931,2050,1864,1931,20.7420,22.8118,2.0698,1.3242,0.7456,0.445641,-0.026694,0.475950,0.502644,0.030309,0.3766,0.6944,0.2114,-0.6240,-0.9528,5.9278,5.9473,-38.2624,1,0.9947,0.000686,0.008095,0,1,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,7,7,2091,2174,2279,2174,2279,2091,2174,23.2680,25.3600,2.0920,1.1684,0.9236,0.444072,0.010827,0.445270,0.434442,0.001197,0.3683,0.7774,0.2337,-0.4636,-0.7682,5.1326,4.8868,-33.8079,1,0.9947,0.000686,0.008095,0,1,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,8,8,2299,2392,2501,2392,2501,2299,2392,25.5826,27.8304,2.2478,1.2129,1.0349,0.443534,0.040519,0.481044,0.440526,0.037510,0.3601,0.5419,0.2448,-0.3853,-0.7132,-3.7766,2.9679,-28.1295,0,1.0000,0.000686,0.008095,0,1,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,9,9,2608,2711,2815,2711,2815,2608,2711,29.0210,31.3245,2.3034,1.1573,1.1462,0.433730,0.026167,0.441405,0.415238,0.007675,0.3555,0.6587,0.2114,-0.3522,-0.6829,5.0157,4.9039,-34.8699,0,1.0000,0.000686,0.008095,0,0,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,10,10,2817,2882,3040,2882,3040,2817,2882,31.3467,33.8282,2.4815,1.7582,0.7233,0.441710,0.024188,0.439072,0.414884,-0.002638,0.2346,0.6933,0.1892,-0.5685,-0.7743,6.0222,6.0222,-45.0148,0,1.0000,0.000686,0.008095,0,0,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,11,11,3042,3108,3220,3108,3220,3042,3108,33.8504,35.8312,1.9807,1.2463,0.7344,0.439149,0.023089,0.447832,0.424743,0.008683,0.3380,0.6415,0.1780,-0.5579,-0.8341,5.9919,5.9963,-44.5407,1,0.9944,0.000686,0.008095,0,0,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125041,2026-05-11T12:50:41,S30,bench_press,1,50.00,5,1,12,12,3222,3290,3496,3290,3496,3222,3290,35.8534,38.9024,3.0490,2.2923,0.7567,0.447828,0.015855,0.434144,0.418288,-0.013684,0.1815,0.6458,0.1892,-0.5629,-0.8758,6.1268,6.1268,-43.5624,0,1.0000,0.000686,0.008095,0,1,0.015855,0.228988,0.442121,6.937,4.747
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,1,1,342,439,544,342,439,439,544,3.8057,6.0535,2.2478,1.0794,1.1684,-0.626947,0.087171,-0.616578,0.714118,0.010369,0.6549,1.1547,0.5341,-0.5967,-0.9220,-3.8708,-3.7642,-24.2781,0,1.0000,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,2,2,547,639,733,547,639,639,733,6.0869,8.1566,2.0698,1.0237,1.0460,-0.616546,-0.006507,-0.587699,0.610040,0.028847,0.5896,1.0690,0.5119,-0.5498,-0.8759,3.5772,4.0946,22.2268,1,0.9947,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,3,3,734,820,914,734,820,820,914,8.1677,10.1707,2.0030,0.9570,1.0460,-0.587695,-0.003307,-0.598386,0.584388,-0.010690,0.6037,0.9945,0.3783,-0.5631,-0.9590,4.1894,3.1545,18.3594,0,1.0000,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,4,4,916,1006,1095,916,1006,1006,1095,10.1930,12.1848,1.9919,1.0015,0.9904,-0.598663,0.020378,-0.612649,0.619041,-0.013986,0.6114,1.0533,0.4117,-0.6322,-1.0165,3.6341,-3.5143,19.2323,0,1.0000,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,5,5,1097,1185,1281,1097,1185,1185,1281,12.2071,14.2546,2.0475,0.9792,1.0683,-0.612709,0.059336,-0.596380,0.672045,0.016329,0.6787,1.1377,0.4674,-0.6076,-1.1745,-4.4058,-3.7767,-26.6940,0,1.0000,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,6,6,1283,1380,1477,1283,1380,1380,1477,14.2769,16.4356,2.1588,1.0794,1.0794,-0.596442,0.027384,-0.614992,0.623826,-0.018550,0.5721,1.1536,0.4562,-0.5892,-1.0412,-4.2171,-3.6506,28.6921,0,1.0000,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,7,7,1479,1557,1663,1479,1557,1557,1663,16.4579,18.5054,2.0475,0.8680,1.1795,-0.614902,0.057195,-0.618131,0.672098,-0.003228,0.7647,1.3029,0.4340,-0.5673,-1.1324,-4.6171,3.5413,-25.0329,1,0.9946,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,8,8,1666,1768,1863,1666,1768,1768,1863,18.5388,20.7309,2.1922,1.1350,1.0571,-0.617971,0.055618,-0.610057,0.673589,0.007913,0.5878,1.2082,0.3895,-0.6232,-1.0958,-4.9244,3.7339,39.2637,1,0.9949,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,9,9,1864,1947,2061,1864,1947,1947,2061,20.7420,22.9342,2.1922,0.9236,1.2686,-0.610034,0.022917,-0.606072,0.632951,0.003962,0.6772,1.1454,0.3895,-0.4916,-1.0872,4.4655,2.9316,21.6250,0,1.0000,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,10,10,2063,2159,2242,2063,2159,2159,2242,22.9565,24.9483,1.9919,1.0683,0.9236,-0.605941,0.042829,-0.610082,0.648770,-0.004141,0.6011,1.2097,0.3783,-0.6988,-1.1426,4.4333,3.6582,-28.8317,1,0.9944,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,11,11,2244,2340,2428,2244,2340,2340,2428,24.9706,27.0181,2.0475,1.0683,0.9792,-0.610194,0.000163,-0.611975,0.610357,-0.001781,0.5656,1.1376,0.3895,-0.6184,-1.0989,4.0075,3.1553,22.0923,0,1.0000,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,12,12,2430,2506,2601,2430,2506,2506,2601,27.0403,28.9432,1.9028,0.8457,1.0571,-0.612278,-0.005311,-0.612072,0.606967,0.000206,0.7085,1.1811,0.4006,-0.5681,-1.0058,4.5057,6.0961,36.7365,0,1.0000,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,13,13,2602,2684,2768,2602,2684,2684,2768,28.9543,30.8015,1.8472,0.9125,0.9347,-0.612175,-0.014564,-0.615723,0.597611,-0.003548,0.6471,1.1127,0.3450,-0.6358,-1.2379,6.1480,-3.9451,28.8444,0,1.0000,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,14,14,2771,2889,3015,2771,2889,2889,3015,30.8349,33.5500,2.7152,1.3131,1.4021,-0.615726,0.022358,-0.597791,0.638085,0.017936,0.4820,1.0135,0.4117,-0.4389,-0.9668,3.4751,2.6680,22.1879,0,1.0000,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,15,15,3017,3116,3195,3017,3116,3116,3195,33.5723,35.5530,1.9807,1.1016,0.8791,-0.597539,-0.011698,-0.623593,0.585842,-0.026053,0.5267,1.0108,0.4451,-0.6876,-1.0429,-3.5503,5.3422,28.1862,1,0.9944,0.000686,0.008095,0,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_125813,2026-05-11T12:58:13,S29,deadlift,0,50.00,5,1,16,16,3197,3330,3504,3197,3330,3330,3504,35.5753,38.9915,3.4162,1.4800,1.9362,-0.623498,0.026164,-0.614039,0.649662,0.009459,0.4359,1.0904,0.4117,-0.3288,-0.6000,5.1409,2.1892,22.6853,0,1.0000,0.000686,0.008095,1,0,-0.612175,-0.295099,0.021976,6.959,1.308
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,1,1,323,479,595,323,479,479,595,3.5943,6.6211,3.0268,1.7359,1.2908,-0.617035,-0.100060,-0.584875,0.516975,0.032160,0.2960,0.9238,0.9125,-0.3725,-0.6669,-3.1236,-1.7522,-23.5795,0,1.0000,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,2,2,598,695,820,598,695,695,820,6.6545,9.1248,2.4704,1.0794,1.3910,-0.584763,-0.059706,-0.591381,0.525057,-0.006618,0.4816,0.8550,0.4006,-0.3793,-0.8149,3.1904,2.5971,22.7315,0,1.0000,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,3,3,822,896,1067,822,896,896,1067,9.1471,11.8734,2.7263,0.8235,1.9029,-0.591518,-0.025308,-0.598615,0.566210,-0.007097,0.6784,1.1662,0.4562,-0.2996,-0.5690,-4.8563,3.6691,27.9673,1,0.9959,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,4,4,1069,1181,1292,1069,1181,1181,1292,11.8957,14.3772,2.4815,1.2463,1.2352,-0.598255,-0.072443,-0.579460,0.525812,0.018795,0.4184,1.0200,0.4340,-0.4069,-0.7978,4.2605,2.2428,-26.5318,0,1.0000,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,5,5,1294,1374,1536,1294,1374,1374,1536,14.3994,17.0924,2.6929,0.8902,1.8027,-0.579419,-0.064636,-0.613078,0.514783,-0.033659,0.5712,0.9884,0.4562,-0.3024,-0.8521,-3.3732,2.0905,18.2450,0,1.0000,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,6,6,1539,1619,1781,1539,1619,1619,1781,17.1258,19.8187,2.6929,0.8902,1.8027,-0.613188,-0.050474,-0.576309,0.562714,0.036880,0.6243,1.0729,0.4896,-0.2900,-0.6611,-4.0558,-1.8261,25.5220,0,1.0000,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,7,7,1785,1865,2041,1785,1865,1865,2041,19.8632,22.7120,2.8487,0.8902,1.9585,-0.576154,-0.022741,-0.560674,0.553413,0.015480,0.6140,1.0365,0.4785,-0.2732,-0.7546,-3.7224,-2.8771,24.3112,0,1.0000,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,8,8,2045,2124,2322,2045,2124,2124,2322,22.7565,25.8389,3.0824,0.8791,2.2033,-0.560484,-0.041334,-0.564248,0.519150,-0.003764,0.5833,1.0720,0.5119,-0.2362,-0.6037,-4.1566,-2.2344,-24.5467,1,0.9964,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,9,9,2349,2423,2595,2349,2423,2423,2595,26.1393,28.8768,2.7375,0.8235,1.9140,-0.595110,-0.054825,-0.594239,0.540284,0.000871,0.6476,1.0241,0.4562,-0.2802,-0.7175,-4.3144,3.2577,28.3718,0,1.0000,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,10,10,2597,2674,2816,2597,2674,2674,2816,28.8990,31.3360,2.4370,0.8568,1.5802,-0.593896,-0.057810,-0.595731,0.536086,-0.001835,0.6179,1.1432,0.4674,-0.3382,-0.7434,-4.1017,2.7248,-32.0695,1,0.9955,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,11,11,2818,2895,3044,2818,2895,2895,3044,31.3583,33.8732,2.5149,0.8568,1.6581,-0.596022,-0.060245,-0.579445,0.535777,0.016577,0.6174,1.0858,0.4229,-0.3111,-0.6850,-3.6064,-1.6088,23.6822,0,1.0000,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,12,12,3047,3125,3350,3047,3125,3125,3350,33.9066,37.2783,3.3717,0.8680,2.5038,-0.579435,-0.045967,-0.608688,0.533468,-0.029253,0.6069,1.0697,0.5008,-0.2238,-0.6591,-4.4451,-2.5533,32.8036,2,0.9934,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,13,13,3353,3428,3631,3353,3428,3428,3631,37.3117,40.4052,3.0935,0.8346,2.2590,-0.608817,-0.067050,-0.582890,0.541767,0.025927,0.6407,1.0910,0.4896,-0.2273,-0.6442,-4.6645,-2.5160,33.5221,1,0.9964,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,14,14,3633,3706,3878,3633,3706,3706,3878,40.4275,43.1538,2.7263,0.8123,1.9140,-0.582898,-0.021001,-0.576646,0.561897,0.006252,0.6826,1.1889,0.4674,-0.2887,-0.6251,-4.8518,-3.1693,-30.3897,0,1.0000,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,15,15,3881,3950,4108,3881,3950,3950,4108,43.1872,45.7132,2.5260,0.7678,1.7582,-0.576658,-0.027831,-0.603016,0.548827,-0.026358,0.7049,1.1862,0.4006,-0.3251,-0.7159,-4.9389,-3.0539,32.6852,0,1.0000,0.000686,0.008095,0,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_130126,2026-05-11T13:01:26,S30,deadlift,0,50.00,5,1,16,16,4110,4175,4343,4110,4175,4175,4343,45.7355,48.3283,2.5928,0.7233,1.8695,-0.602846,-0.021925,-0.614928,0.580921,-0.012082,0.7913,1.4068,0.4006,-0.3153,-0.6524,-5.9540,-3.4692,-43.9426,0,1.0000,0.000686,0.008095,1,0,-0.592907,-0.322927,-0.052947,6.961,1.754
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,1,1,849,1026,1200,849,1026,1026,1200,9.4474,13.3532,3.9058,1.9696,1.9362,-0.608780,-0.021784,-0.604380,0.586995,0.004400,0.2964,0.9210,0.7456,-0.2992,-0.8327,-3.7663,-2.1685,-28.1800,1,0.9972,0.000686,0.008095,1,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,2,2,1238,1416,1594,1238,1416,1416,1594,13.7761,17.7375,3.9614,1.9807,1.9807,-0.606506,-0.015409,-0.592311,0.591097,0.014195,0.2968,1.2639,0.4896,-0.2897,-0.7766,-4.7485,-1.8981,-34.1548,0,1.0000,0.000686,0.008095,1,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,3,3,1597,1776,1909,1597,1776,1776,1909,17.7709,21.2427,3.4718,1.9919,1.4800,-0.592458,-0.016281,-0.602751,0.576177,-0.010293,0.2877,1.2716,0.4451,-0.3934,-0.8255,-5.0030,-2.2508,-35.6871,0,1.0000,0.000686,0.008095,0,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,4,4,1931,2120,2269,1931,2120,2120,2269,21.4875,25.2487,3.7612,2.1031,1.6580,-0.603710,-0.016723,-0.602425,0.586987,0.001285,0.2777,1.1817,0.5230,-0.3509,-0.7762,-4.2289,-1.6975,-27.2493,1,0.9971,0.000686,0.008095,1,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,5,5,2279,2461,2621,2279,2461,2461,2621,25.3600,29.1656,3.8057,2.0252,1.7804,-0.602864,-0.005960,-0.601414,0.596904,0.001449,0.2932,1.2163,0.5230,-0.3324,-0.8832,-4.9710,-2.1236,-31.8218,1,0.9971,0.000686,0.008095,0,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,6,6,2627,2765,2917,2627,2765,2765,2917,29.2324,32.4594,3.2270,1.5356,1.6914,-0.601500,-0.017063,-0.604167,0.584437,-0.002667,0.3779,1.1590,0.4674,-0.3449,-0.7014,-4.0955,-1.7303,-27.0953,1,0.9966,0.000686,0.008095,0,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260511_140504,2026-05-11T14:05:04,S23,deadlift,0,50.00,7,1,7,7,2950,3092,3265,2950,3092,3092,3265,32.8266,36.3318,3.5052,1.5801,1.9251,-0.600908,-0.047944,-0.612651,0.552964,-0.011742,0.3476,1.0164,0.5230,-0.2917,-0.6688,-3.1593,3.2351,-29.7742,1,0.9968,0.000686,0.008095,0,0,-0.603170,-0.309838,-0.016506,7.066,0.502
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,1,1,907,1110,1182,1110,1182,907,1110,10.0929,13.1530,3.0601,0.8012,2.2589,0.449789,0.042682,0.452360,0.409678,0.002571,0.5046,0.7414,0.3561,-0.1793,-0.4527,3.6578,3.4864,23.7669,0,1.0000,0.000686,0.008095,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,2,2,1303,1469,1544,1469,1544,1303,1469,14.4995,17.1812,2.6818,0.8346,1.8472,0.432939,-0.001401,0.444642,0.446043,0.011702,0.5276,0.8155,0.4674,-0.2338,-0.4051,-3.9951,2.1405,31.7275,2,0.9917,0.000686,0.008095,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,3,3,1609,1754,1822,1754,1822,1609,1754,17.9046,20.2748,2.3702,0.7567,1.6135,0.425178,0.031037,0.447941,0.416903,0.022762,0.5431,0.8656,0.3338,-0.2427,-0.5693,3.9616,1.7485,29.4813,3,0.9860,0.000687,0.008098,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,4,4,1885,1977,2029,1977,2029,1885,1977,20.9758,22.5782,1.6024,0.5786,1.0238,0.427471,0.012242,0.440765,0.428523,0.013294,0.7268,1.1059,0.2893,-0.4012,-0.5720,-7.1221,5.0660,-35.9062,1,0.9931,0.000686,0.008095,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,5,5,2030,2084,2137,2084,2137,2030,2084,22.5893,23.7800,1.1907,0.5898,0.6009,0.440626,0.003023,0.456970,0.453947,0.016344,0.7558,1.0648,0.3561,-0.7151,-1.0446,-7.6513,7.1483,-51.1486,0,1.0000,0.000686,0.008095,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,6,6,2138,2191,2241,2191,2241,2138,2191,23.7911,24.9373,1.1462,0.5564,0.5898,0.457116,0.021788,0.425350,0.403562,-0.031765,0.7114,1.0036,0.3338,-0.7248,-1.0469,-7.7398,7.7271,-51.0692,1,0.9904,0.000686,0.008096,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,7,7,2243,2296,2347,2296,2347,2243,2296,24.9595,26.1168,1.1573,0.5675,0.5898,0.425671,0.041360,0.499578,0.458218,0.073908,0.7928,1.2383,0.3450,-0.6398,-0.9696,-8.9297,-7.5765,-53.0506,1,0.9905,0.000686,0.008095,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,8,8,2349,2396,2444,2396,2444,2349,2396,26.1391,27.1962,1.0571,0.5341,0.5230,0.499593,0.048276,0.506391,0.458115,0.006798,0.8404,1.2271,0.3004,-0.8460,-1.2597,-9.3053,-8.9216,-55.8551,1,0.9896,0.000687,0.008102,0,1,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,9,9,2446,2500,2552,2500,2552,2446,2500,27.2185,28.3980,1.1795,0.5786,0.6009,0.506245,-0.024121,0.441908,0.466029,-0.064337,0.7907,1.1332,0.3116,-0.8669,-1.2704,-8.3853,-9.2530,49.7587,2,0.9813,0.000687,0.008140,0,1,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,10,10,2553,2608,2665,2608,2665,2553,2608,28.4091,29.6555,1.2463,0.6343,0.6120,0.441886,0.021032,0.441120,0.420088,-0.000766,0.6511,0.9482,0.4117,-0.6754,-1.1611,-8.2840,-8.4174,-51.1297,1,0.9912,0.000686,0.008095,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,11,11,2666,2725,2777,2725,2777,2666,2725,29.6666,30.9018,1.2352,0.5786,0.6565,0.440941,0.032244,0.441063,0.408818,0.000121,0.6939,1.0676,0.3672,-0.6124,-1.0166,-8.7558,-8.3406,57.4074,2,0.9821,0.000687,0.008101,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,12,12,2779,2829,2880,2829,2880,2779,2829,30.9240,32.0479,1.1239,0.5675,0.5564,0.440910,0.021254,0.450626,0.429372,0.009717,0.7427,1.1321,0.3783,-0.7401,-1.1396,-9.6554,-8.8145,-70.9040,1,0.9902,0.000687,0.008098,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,13,13,2881,2967,3065,2967,3065,2881,2967,32.0591,34.1066,2.0475,1.0905,0.9570,0.450946,0.001440,0.467675,0.466236,0.016729,0.4233,0.7017,0.8235,-0.4643,-1.1601,-4.1690,-9.6017,53.5528,4,0.9784,0.000687,0.008103,0,0,0.017158,0.237823,0.458489,8.074,4.438
session_20260517_122316,2026-05-17T12:23:16,S31,bench_press,1,30.00,5,1,14,14,3315,3479,3540,3479,3540,3315,3479,36.8885,39.3922,2.5037,0.6788,1.8250,0.378316,-0.004411,0.475950,0.480362,0.097635,0.6968,1.1139,0.4451,-0.2085,-0.2958,-7.8255,2.1013,-46.7687,3,0.9867,0.000687,0.008099,0,0,0.017158,0.237823,0.458489,8.074,4.438
