timestamp_s,depth_m,pixel_u,pixel_v
1777900765.068713,2.521000,419.928558,122.543289
1777900765.079842,2.556000,420.158020,123.058441
1777900765.090969,2.521000,420.556976,123.145569
1777900765.102096,2.526000,420.832245,123.374725
1777900765.113224,2.546000,420.940796,123.480263
1777900765.124351,2.556000,420.940796,123.480263
1777900765.135478,2.556000,420.940796,123.480263
1777900765.146606,2.502000,420.764435,123.317780
1777900765.157734,2.517000,420.487640,123.074074
1777900765.168861,2.521000,419.948730,122.792732
1777900765.179989,2.546000,419.700439,122.349098
1777900765.191116,2.502000,418.962036,121.852318
1777900765.202243,2.531000,418.272522,121.373169
1777900765.213371,2.507000,417.861725,120.417282
1777900765.224499,2.479000,417.418365,119.530609
1777900765.235626,2.606000,415.296295,118.763535
1777900765.246754,2.596000,413.676605,118.116913
1777900765.257881,2.692000,412.238495,117.205963
1777900765.269008,2.531000,411.368561,115.888885
1777900765.280137,2.507000,410.000000,114.560844
1777900765.291263,2.612000,408.086945,113.050728
1777900765.302391,2.617000,406.000000,111.500000
1777900765.313519,2.517000,404.752563,109.817993
1777900765.324646,2.479000,402.947357,108.105263
1777900765.335773,2.617000,401.247375,106.205452
1777900765.346901,2.479000,399.533325,104.311111
1777900765.358029,2.488000,397.695190,102.039474
1777900765.369155,2.474000,395.997894,99.825996
1777900765.380284,2.497000,394.315491,97.329369
1777900765.391411,2.517000,392.729156,94.937500
1777900765.402538,2.497000,391.418488,92.353264
1777900765.413666,2.428000,389.741699,89.673645
1777900765.424793,2.497000,388.500000,87.000000
1777900765.435920,2.502000,387.355255,84.181534
1777900765.447049,2.406000,386.271759,81.554054
1777900765.458176,2.428000,385.497711,78.933029
1777900765.469303,2.428000,384.500000,76.000000
1777900765.480430,2.397000,383.812286,73.312294
1777900765.491558,2.354000,383.394989,70.785004
1777900765.502686,2.397000,382.992950,68.162254
1777900765.513813,2.397000,382.449615,65.389534
1777900765.524941,2.406000,382.208588,62.978558
1777900765.536068,2.375000,382.174011,60.526207
1777900765.547195,2.397000,381.967316,58.091503
1777900765.558323,2.367000,382.047302,55.466217
1777900765.569450,2.358000,382.160767,53.293144
