t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
7.981,698,1777534785401.329,11.132,2
7.993,699,1777534785412.460,11.132,2
8.004,700,1777534785423.593,11.133,2
8.015,701,1777534785434.725,11.132,2
8.026,702,1777534785445.856,11.132,2
8.037,703,1777534785456.989,11.133,2
8.048,704,1777534785468.121,11.132,2
8.059,705,1777534785479.252,11.132,2
8.070,706,1777534785490.385,11.133,2
8.081,707,1777534785501.516,11.132,2
8.093,708,1777534785512.648,11.132,2
8.104,709,1777534785523.781,11.133,2
8.115,710,1777534785534.912,11.132,2
8.126,711,1777534785546.044,11.132,2
8.137,712,1777534785557.176,11.133,2
8.149,713,1777534785568.308,11.132,2
8.159,714,1777534785579.439,11.132,2
8.171,715,1777534785590.572,11.133,2
8.182,716,1777534785601.704,11.132,2
8.193,717,1777534785612.835,11.132,2
8.205,718,1777534785623.967,11.132,2
8.215,719,1777534785635.099,11.133,2
8.226,720,1777534785646.231,11.132,2
8.237,721,1777534785657.362,11.131,2
8.248,722,1777534785668.495,11.133,2
8.260,723,1777534785679.626,11.132,2
8.271,724,1777534785690.758,11.132,2
8.282,725,1777534785701.891,11.133,2
8.293,726,1777534785713.022,11.132,2
8.304,727,1777534785724.154,11.132,2
8.315,728,1777534785735.286,11.133,2
8.326,729,1777534785746.418,11.132,2
8.338,730,1777534785757.549,11.131,2
8.349,731,1777534785768.682,11.133,2
8.360,732,1777534785779.813,11.132,2
8.371,733,1777534785790.945,11.132,2
8.382,734,1777534785802.078,11.133,2
8.393,735,1777534785813.209,11.132,2
8.404,736,1777534785824.341,11.131,2
8.415,737,1777534785835.473,11.133,2
8.427,738,1777534785846.605,11.132,2
8.438,739,1777534785857.736,11.132,2
8.449,740,1777534785868.869,11.133,2
8.460,741,1777534785880.000,11.131,2
8.471,742,1777534785891.132,11.132,2
8.482,743,1777534785902.265,11.133,2
8.493,744,1777534785913.396,11.132,2
8.505,745,1777534785924.528,11.132,2
8.516,746,1777534785935.661,11.133,2
8.527,747,1777534785946.793,11.132,2
8.538,748,1777534785957.925,11.132,2
8.549,749,1777534785969.058,11.133,2
8.560,750,1777534785980.189,11.132,2
8.572,751,1777534785991.321,11.132,2
8.583,752,1777534786002.454,11.133,2
8.594,753,1777534786013.586,11.132,2
8.605,754,1777534786024.718,11.132,2
8.616,755,1777534786035.850,11.133,2
8.627,756,1777534786046.982,11.132,2
8.638,757,1777534786058.114,11.132,2
8.649,758,1777534786069.246,11.132,2
8.660,759,1777534786080.378,11.133,2
8.672,760,1777534786091.510,11.132,2
8.683,761,1777534786102.642,11.132,2
8.694,762,1777534786113.775,11.133,2
8.705,763,1777534786124.907,11.132,2
8.716,764,1777534786136.038,11.132,2
8.727,765,1777534786147.171,11.133,2
8.738,766,1777534786158.303,11.132,2
8.749,767,1777534786169.435,11.132,2
8.761,768,1777534786180.568,11.133,2
8.772,769,1777534786191.699,11.132,2
8.794,771,1777534786213.964,22.264,3
8.805,772,1777534786225.096,11.132,3
8.816,773,1777534786236.228,11.132,3
8.827,774,1777534786247.360,11.133,3
8.839,775,1777534786258.492,11.132,3
8.850,776,1777534786269.624,11.132,3
8.861,777,1777534786280.757,11.133,3
8.872,778,1777534786291.888,11.132,3
8.883,779,1777534786303.020,11.132,3
8.894,780,1777534786314.153,11.133,3
8.905,781,1777534786325.285,11.132,3
8.916,782,1777534786336.417,11.132,3
8.928,783,1777534786347.549,11.133,3
8.939,784,1777534786358.681,11.132,3
8.950,785,1777534786369.813,11.132,3
8.961,786,1777534786380.946,11.133,3
8.972,787,1777534786392.078,11.132,3
8.984,788,1777534786403.209,11.132,3
8.994,789,1777534786414.342,11.133,3
9.006,790,1777534786425.474,11.132,3
9.017,791,1777534786436.606,11.132,3
9.028,792,1777534786447.739,11.133,3
9.039,793,1777534786458.870,11.132,3
9.050,794,1777534786470.002,11.132,3
9.061,795,1777534786481.135,11.133,3
9.072,796,1777534786492.267,11.132,3
9.084,797,1777534786503.398,11.132,3
9.095,798,1777534786514.530,11.132,3
9.106,799,1777534786525.663,11.133,3
9.117,800,1777534786536.795,11.132,3
9.128,801,1777534786547.927,11.132,3
9.139,802,1777534786559.059,11.133,3
9.150,803,1777534786570.191,11.132,3
9.161,804,1777534786581.323,11.132,3
9.173,805,1777534786592.456,11.133,3
9.184,806,1777534786603.587,11.132,3
9.195,807,1777534786614.719,11.132,3
9.206,808,1777534786625.852,11.133,3
9.217,809,1777534786636.984,11.132,3
9.229,810,1777534786648.115,11.132,3
9.240,811,1777534786659.248,11.133,3
9.250,812,1777534786670.380,11.132,3
9.262,813,1777534786681.512,11.132,3
9.273,814,1777534786692.645,11.133,3
9.284,815,1777534786703.776,11.132,3
9.295,816,1777534786714.908,11.132,3
9.306,817,1777534786726.041,11.133,3
9.318,818,1777534786737.173,11.132,3
9.329,819,1777534786748.305,11.132,3
9.340,820,1777534786759.437,11.133,3
9.351,821,1777534786770.569,11.132,3
9.362,822,1777534786781.701,11.132,3
9.373,823,1777534786792.834,11.133,3
9.384,824,1777534786803.965,11.132,3
9.396,825,1777534786815.097,11.132,3
9.406,826,1777534786826.230,11.133,3
9.418,827,1777534786837.362,11.132,3
9.429,828,1777534786848.494,11.132,3
9.440,829,1777534786859.626,11.133,3
9.451,830,1777534786870.758,11.132,3
9.462,831,1777534786881.890,11.132,3
9.473,832,1777534786893.022,11.133,3
9.484,833,1777534786904.154,11.132,3
9.495,834,1777534786915.286,11.132,3
9.507,835,1777534786926.418,11.133,3
9.518,836,1777534786937.550,11.132,3
9.529,837,1777534786948.682,11.132,3
9.541,838,1777534786959.813,11.132,3
9.551,839,1777534786970.946,11.133,3
9.563,840,1777534786982.078,11.132,3
9.573,841,1777534786993.209,11.132,3
9.585,842,1777534787004.342,11.133,3
9.596,843,1777534787015.474,11.132,3
9.607,844,1777534787026.605,11.132,3
9.618,845,1777534787037.738,11.133,3
9.629,846,1777534787048.869,11.132,3
9.641,847,1777534787060.001,11.132,3
9.651,848,1777534787071.134,11.133,3
9.662,849,1777534787082.265,11.132,3
9.674,850,1777534787093.397,11.132,3
9.685,851,1777534787104.530,11.133,3
9.696,852,1777534787115.661,11.132,3
9.707,853,1777534787126.793,11.132,3
9.718,854,1777534787137.926,11.133,3
9.729,855,1777534787149.057,11.132,3
9.740,856,1777534787160.189,11.132,3
9.752,857,1777534787171.321,11.133,3
9.763,858,1777534787182.453,11.132,3
9.774,859,1777534787193.585,11.132,3
9.785,860,1777534787204.717,11.133,3
9.796,861,1777534787215.849,11.132,3
9.807,862,1777534787226.980,11.132,3
9.818,863,1777534787238.113,11.133,3
9.829,864,1777534787249.245,11.132,3
9.840,865,1777534787260.376,11.132,3
9.852,866,1777534787271.509,11.133,3
9.863,867,1777534787282.641,11.132,3
9.874,868,1777534787293.772,11.132,3
9.885,869,1777534787304.905,11.133,3
9.896,870,1777534787316.036,11.132,3
9.907,871,1777534787327.168,11.132,3
9.919,872,1777534787338.301,11.133,3
9.930,873,1777534787349.432,11.132,3
9.941,874,1777534787360.564,11.132,3
9.952,875,1777534787371.697,11.133,3
9.963,876,1777534787382.828,11.132,3
9.974,877,1777534787393.960,11.132,3
9.985,878,1777534787405.091,11.132,3
9.997,879,1777534787416.224,11.133,3
10.008,880,1777534787427.355,11.132,3
10.019,881,1777534787438.487,11.132,3
10.030,882,1777534787449.620,11.133,3
10.041,883,1777534787460.751,11.132,3
10.052,884,1777534787471.883,11.132,3
10.063,885,1777534787483.015,11.133,3
10.074,886,1777534787494.147,11.132,3
10.085,887,1777534787505.279,11.132,3
10.097,888,1777534787516.411,11.133,3
10.108,889,1777534787527.543,11.132,3
10.119,890,1777534787538.674,11.132,3
10.130,891,1777534787549.807,11.133,3
10.141,892,1777534787560.938,11.132,3
10.152,893,1777534787572.070,11.132,3
10.163,894,1777534787583.203,11.133,3
10.175,895,1777534787594.334,11.132,3
10.186,896,1777534787605.466,11.132,3
10.197,897,1777534787616.598,11.133,3
10.208,898,1777534787627.730,11.132,3
10.219,899,1777534787638.862,11.132,3
10.230,900,1777534787649.994,11.133,3
10.241,901,1777534787661.126,11.132,3
10.252,902,1777534787672.257,11.132,3
10.264,903,1777534787683.390,11.133,3
10.275,904,1777534787694.521,11.132,3
10.286,905,1777534787705.653,11.131,3
10.297,906,1777534787716.785,11.133,3
10.308,907,1777534787727.917,11.132,3
10.319,908,1777534787739.049,11.132,3
10.330,909,1777534787750.181,11.133,3
10.341,910,1777534787761.313,11.132,3
10.353,911,1777534787772.444,11.132,3
10.364,912,1777534787783.577,11.133,3
10.375,913,1777534787794.708,11.132,3
10.386,914,1777534787805.840,11.132,3
10.398,915,1777534787816.973,11.133,3
10.408,916,1777534787828.104,11.131,3
10.419,917,1777534787839.236,11.132,3
10.431,918,1777534787850.367,11.132,3
10.442,919,1777534787861.500,11.133,3
10.453,920,1777534787872.631,11.132,3
10.464,921,1777534787883.763,11.132,3
10.476,922,1777534787894.896,11.133,3
10.487,923,1777534787906.027,11.132,3
10.498,924,1777534787917.159,11.132,3
10.509,925,1777534787928.291,11.133,3
10.520,926,1777534787939.423,11.132,3
10.531,927,1777534787950.554,11.131,3
10.542,928,1777534787961.687,11.133,3
10.553,929,1777534787972.818,11.132,3
10.564,930,1777534787983.950,11.132,3
10.575,931,1777534787995.083,11.133,3
10.586,932,1777534788006.214,11.132,3
10.598,933,1777534788017.346,11.132,3
10.609,934,1777534788028.478,11.133,3
10.620,935,1777534788039.610,11.132,3
10.631,936,1777534788050.741,11.131,3
10.642,937,1777534788061.874,11.133,3
10.653,938,1777534788073.005,11.132,3
10.665,939,1777534788084.137,11.132,3
10.676,940,1777534788095.270,11.133,3
10.687,941,1777534788106.401,11.132,3
10.698,942,1777534788117.533,11.132,3
10.709,943,1777534788128.665,11.132,3
10.720,944,1777534788139.797,11.132,3
10.731,945,1777534788150.928,11.132,3
10.742,946,1777534788162.061,11.133,3
10.754,947,1777534788173.192,11.132,3
10.765,948,1777534788184.324,11.132,3
10.776,949,1777534788195.456,11.132,3
10.787,950,1777534788206.588,11.132,3
10.798,951,1777534788217.719,11.132,3
10.809,952,1777534788228.852,11.133,3
10.820,953,1777534788239.984,11.132,3
10.831,954,1777534788251.115,11.131,3
10.842,955,1777534788262.248,11.133,3
10.854,956,1777534788273.379,11.132,3
10.865,957,1777534788284.511,11.132,3
10.876,958,1777534788295.642,11.131,3
10.887,959,1777534788306.775,11.133,3
10.898,960,1777534788317.906,11.132,3
10.909,961,1777534788329.038,11.132,3
10.920,962,1777534788340.170,11.133,3
10.931,963,1777534788351.302,11.131,3
10.942,964,1777534788362.433,11.132,3
10.954,965,1777534788373.566,11.133,3
10.965,966,1777534788384.697,11.131,3
10.976,967,1777534788395.829,11.132,3
10.987,968,1777534788406.961,11.133,3
10.998,969,1777534788418.093,11.132,3
11.010,970,1777534788429.224,11.131,3
11.021,971,1777534788440.357,11.133,3
11.032,972,1777534788451.489,11.132,3
11.043,973,1777534788462.620,11.131,3
11.054,974,1777534788473.752,11.133,3
11.065,975,1777534788484.884,11.132,3
11.076,976,1777534788496.016,11.132,3
11.087,977,1777534788507.148,11.132,3
11.098,978,1777534788518.280,11.132,3
11.110,979,1777534788529.411,11.132,3
11.121,980,1777534788540.543,11.132,3
11.132,981,1777534788551.675,11.132,3
11.143,982,1777534788562.807,11.132,3
11.154,983,1777534788573.939,11.132,3
11.165,984,1777534788585.071,11.132,3
11.176,985,1777534788596.202,11.132,3
11.188,986,1777534788607.334,11.132,3
11.199,987,1777534788618.466,11.132,3
11.210,988,1777534788629.597,11.131,3
11.221,989,1777534788640.730,11.133,3
11.232,990,1777534788651.862,11.132,3
11.244,991,1777534788662.993,11.131,3
11.254,992,1777534788674.125,11.133,3
11.266,993,1777534788685.257,11.132,3
11.277,994,1777534788696.388,11.131,3
11.288,995,1777534788707.521,11.133,3
11.299,996,1777534788718.652,11.131,3
11.310,997,1777534788729.784,11.132,3
11.322,998,1777534788740.916,11.132,3
11.332,999,1777534788752.048,11.132,3
11.343,1000,1777534788763.179,11.132,3
11.355,1001,1777534788774.311,11.131,3
11.366,1002,1777534788785.443,11.133,3
11.377,1003,1777534788796.575,11.131,3
11.388,1004,1777534788807.706,11.132,3
11.399,1005,1777534788818.839,11.133,3
11.410,1006,1777534788829.970,11.131,3
11.421,1007,1777534788841.102,11.132,3
11.432,1008,1777534788852.234,11.132,3
11.444,1009,1777534788863.366,11.132,3
11.455,1010,1777534788874.497,11.131,3
11.466,1011,1777534788885.630,11.133,3
11.477,1012,1777534788896.761,11.131,3
11.488,1013,1777534788907.892,11.131,3
11.499,1014,1777534788919.025,11.133,3
11.510,1015,1777534788930.156,11.131,3
11.521,1016,1777534788941.288,11.131,3
11.532,1017,1777534788952.420,11.132,3
11.544,1018,1777534788963.552,11.132,3
11.555,1019,1777534788974.683,11.131,3
11.566,1020,1777534788985.815,11.132,3
11.577,1021,1777534788996.947,11.131,3
11.588,1022,1777534789008.078,11.131,3
11.600,1023,1777534789019.210,11.133,3
11.611,1024,1777534789030.342,11.131,3
11.622,1025,1777534789041.473,11.131,3
11.633,1026,1777534789052.605,11.132,3
11.644,1027,1777534789063.737,11.131,3
11.655,1028,1777534789074.868,11.131,3
11.666,1029,1777534789086.000,11.132,3
11.677,1030,1777534789097.132,11.132,3
11.688,1031,1777534789108.263,11.131,3
11.700,1032,1777534789119.396,11.132,3
11.711,1033,1777534789130.527,11.131,3
11.722,1034,1777534789141.658,11.131,3
11.733,1035,1777534789152.791,11.132,3
11.744,1036,1777534789163.922,11.131,3
11.755,1037,1777534789175.053,11.131,3
11.766,1038,1777534789186.185,11.131,3
11.778,1039,1777534789197.317,11.133,3
11.789,1040,1777534789208.449,11.131,3
11.800,1041,1777534789219.580,11.131,3
11.811,1042,1777534789230.712,11.132,3
11.822,1043,1777534789241.844,11.131,3
11.833,1044,1777534789252.975,11.131,3
11.845,1045,1777534789264.107,11.132,3
11.855,1046,1777534789275.239,11.131,3
11.867,1047,1777534789286.370,11.131,3
11.878,1048,1777534789297.502,11.132,3
11.889,1049,1777534789308.634,11.131,3
11.900,1050,1777534789319.765,11.131,3
11.911,1051,1777534789330.897,11.132,3
11.922,1052,1777534789342.029,11.131,3
11.933,1053,1777534789353.160,11.131,3
11.944,1054,1777534789364.292,11.132,3
11.956,1055,1777534789375.424,11.131,3
11.967,1056,1777534789386.555,11.131,3
11.978,1057,1777534789397.688,11.132,3
11.989,1058,1777534789408.819,11.131,3
12.000,1059,1777534789419.950,11.131,3
12.011,1060,1777534789431.083,11.132,3
12.022,1061,1777534789442.214,11.131,3
12.034,1062,1777534789453.345,11.131,3
12.045,1063,1777534789464.478,11.132,3
12.056,1064,1777534789475.609,11.131,3
12.067,1065,1777534789486.740,11.131,3
12.078,1066,1777534789497.873,11.132,3
12.089,1067,1777534789509.004,11.131,3
12.100,1068,1777534789520.135,11.131,3
12.111,1069,1777534789531.267,11.132,3
12.122,1070,1777534789542.399,11.131,3
12.134,1071,1777534789553.530,11.131,3
12.145,1072,1777534789564.662,11.132,3
12.156,1073,1777534789575.794,11.131,3
12.167,1074,1777534789586.925,11.131,3
12.178,1075,1777534789598.057,11.132,3
12.190,1076,1777534789609.188,11.131,3
12.200,1077,1777534789620.320,11.131,3
12.212,1078,1777534789631.451,11.131,3
12.223,1079,1777534789642.583,11.132,3
12.234,1080,1777534789653.715,11.131,3
12.245,1081,1777534789664.846,11.131,3
12.256,1082,1777534789675.979,11.132,3
12.268,1083,1777534789687.110,11.131,3
12.279,1084,1777534789698.241,11.131,3
12.290,1085,1777534789709.373,11.132,3
12.301,1086,1777534789720.505,11.131,3
12.312,1087,1777534789731.636,11.131,3
12.323,1088,1777534789742.768,11.132,3
12.334,1089,1777534789753.899,11.131,3
12.346,1090,1777534789765.031,11.131,3
12.356,1091,1777534789776.163,11.132,3
12.367,1092,1777534789787.294,11.131,3
12.379,1093,1777534789798.426,11.131,3
12.390,1094,1777534789809.558,11.132,3
12.401,1095,1777534789820.689,11.131,3
12.412,1096,1777534789831.821,11.131,3
12.424,1097,1777534789842.953,11.132,3
12.434,1098,1777534789854.084,11.131,3
12.445,1099,1777534789865.215,11.131,3
12.457,1100,1777534789876.348,11.132,3
12.468,1101,1777534789887.479,11.131,3
12.479,1102,1777534789898.610,11.131,3
12.490,1103,1777534789909.743,11.132,3
12.501,1104,1777534789920.874,11.131,3
12.512,1105,1777534789932.006,11.132,3
12.524,1106,1777534789943.138,11.132,3
12.534,1107,1777534789954.269,11.131,3
12.546,1108,1777534789965.401,11.131,3
12.557,1109,1777534789976.533,11.133,3
12.568,1110,1777534789987.665,11.131,3
12.579,1111,1777534789998.796,11.131,3
12.590,1112,1777534790009.928,11.132,3
12.601,1113,1777534790021.060,11.131,3
12.612,1114,1777534790032.191,11.132,3
12.624,1115,1777534790043.323,11.132,3
12.635,1116,1777534790054.455,11.131,3
12.646,1117,1777534790065.586,11.131,3
12.657,1118,1777534790076.718,11.131,3
12.668,1119,1777534790087.850,11.133,3
12.680,1120,1777534790098.981,11.131,3
12.690,1121,1777534790110.113,11.131,3
12.701,1122,1777534790121.245,11.132,3
12.713,1123,1777534790132.376,11.131,3
12.724,1124,1777534790143.508,11.131,3
12.735,1125,1777534790154.640,11.132,3
12.746,1126,1777534790165.772,11.132,3
12.757,1127,1777534790176.903,11.131,3
12.768,1128,1777534790188.035,11.132,3
12.779,1129,1777534790199.167,11.131,3
12.791,1130,1777534790210.298,11.131,3
12.802,1131,1777534790221.430,11.132,3
12.813,1132,1777534790232.562,11.131,3
12.824,1133,1777534790243.693,11.131,3
12.835,1134,1777534790254.825,11.132,3
12.846,1135,1777534790265.957,11.132,3
12.857,1136,1777534790277.088,11.131,3
12.868,1137,1777534790288.221,11.132,3
12.879,1138,1777534790299.352,11.131,3
12.890,1139,1777534790310.483,11.131,3
12.902,1140,1777534790321.616,11.132,3
12.913,1141,1777534790332.747,11.131,3
12.924,1142,1777534790343.878,11.131,3
12.935,1143,1777534790355.011,11.132,3
12.946,1144,1777534790366.142,11.131,3
12.957,1145,1777534790377.273,11.131,3
12.968,1146,1777534790388.406,11.132,3
12.979,1147,1777534790399.537,11.131,3
12.991,1148,1777534790410.668,11.131,3
13.002,1149,1777534790421.801,11.132,3
13.013,1150,1777534790432.932,11.131,3
13.024,1151,1777534790444.063,11.131,3
13.035,1152,1777534790455.196,11.132,3
13.046,1153,1777534790466.327,11.131,3
13.057,1154,1777534790477.458,11.131,3
13.069,1155,1777534790488.591,11.132,3
13.080,1156,1777534790499.722,11.131,3
13.091,1157,1777534790510.854,11.131,3
13.102,1158,1777534790521.985,11.131,3
13.113,1159,1777534790533.117,11.132,3
13.124,1160,1777534790544.249,11.131,3
13.135,1161,1777534790555.380,11.131,3
13.147,1162,1777534790566.512,11.132,3
13.158,1163,1777534790577.644,11.131,3
13.169,1164,1777534790588.775,11.131,3
13.180,1165,1777534790599.907,11.132,3
13.191,1166,1777534790611.039,11.131,3
13.202,1167,1777534790622.170,11.131,3
13.213,1168,1777534790633.302,11.132,3
13.224,1169,1777534790644.433,11.131,3
13.236,1170,1777534790655.565,11.131,3
13.247,1171,1777534790666.697,11.132,3
13.258,1172,1777534790677.828,11.131,3
13.269,1173,1777534790688.960,11.131,3
13.280,1174,1777534790700.092,11.132,3
13.291,1175,1777534790711.223,11.131,3
13.302,1176,1777534790722.354,11.131,3
13.313,1177,1777534790733.487,11.132,3
13.325,1178,1777534790744.618,11.131,3
13.336,1179,1777534790755.750,11.131,3
13.347,1180,1777534790766.882,11.132,3
13.358,1181,1777534790778.013,11.131,3
13.369,1182,1777534790789.144,11.131,3
13.380,1183,1777534790800.277,11.132,3
13.391,1184,1777534790811.408,11.131,3
13.403,1185,1777534790822.539,11.131,3
13.414,1186,1777534790833.672,11.132,3
13.425,1187,1777534790844.803,11.131,3
13.436,1188,1777534790855.934,11.131,3
13.447,1189,1777534790867.066,11.132,3
13.458,1190,1777534790878.198,11.131,3
13.469,1191,1777534790889.329,11.131,3
13.480,1192,1777534790900.461,11.132,3
13.492,1193,1777534790911.593,11.131,3
13.503,1194,1777534790922.724,11.131,3
13.514,1195,1777534790933.857,11.133,3
13.525,1196,1777534790944.988,11.131,3
13.536,1197,1777534790956.119,11.131,3
13.547,1198,1777534790967.251,11.131,3
13.559,1199,1777534790978.383,11.132,3
13.570,1200,1777534790989.514,11.131,3
13.581,1201,1777534791000.646,11.131,3
13.592,1202,1777534791011.778,11.132,3
13.603,1203,1777534791022.909,11.131,3
13.614,1204,1777534791034.041,11.132,3
13.625,1205,1777534791045.173,11.132,3
13.636,1206,1777534791056.305,11.131,3
13.647,1207,1777534791067.436,11.131,3
13.659,1208,1777534791078.568,11.132,3
13.670,1209,1777534791089.700,11.131,3
13.681,1210,1777534791100.831,11.131,3
13.692,1211,1777534791111.963,11.132,3
13.703,1212,1777534791123.095,11.131,3
13.714,1213,1777534791134.226,11.131,3
13.725,1214,1777534791145.358,11.132,3
13.737,1215,1777534791156.490,11.131,3
13.748,1216,1777534791167.621,11.131,3
13.759,1217,1777534791178.753,11.132,3
13.770,1218,1777534791189.885,11.131,3
13.781,1219,1777534791201.016,11.131,3
13.792,1220,1777534791212.148,11.132,3
13.803,1221,1777534791223.280,11.131,3
13.814,1222,1777534791234.411,11.131,3
13.825,1223,1777534791245.543,11.132,3
13.837,1224,1777534791256.675,11.131,3
13.848,1225,1777534791267.806,11.131,3
13.859,1226,1777534791278.938,11.132,3
13.870,1227,1777534791290.070,11.131,3
13.881,1228,1777534791301.201,11.131,3
13.892,1229,1777534791312.333,11.132,3
13.904,1230,1777534791323.465,11.131,3
13.915,1231,1777534791334.596,11.131,3
13.926,1232,1777534791345.729,11.132,3
13.937,1233,1777534791356.860,11.131,3
13.948,1234,1777534791367.991,11.131,3
13.959,1235,1777534791379.124,11.132,3
13.970,1236,1777534791390.255,11.131,3
13.981,1237,1777534791401.386,11.131,3
13.992,1238,1777534791412.518,11.131,3
14.004,1239,1777534791423.650,11.132,3
14.015,1240,1777534791434.781,11.131,3
14.026,1241,1777534791445.913,11.131,3
14.037,1242,1777534791457.045,11.132,3
14.048,1243,1777534791468.176,11.131,3
14.059,1244,1777534791479.307,11.131,3
14.070,1245,1777534791490.440,11.132,3
14.082,1246,1777534791501.571,11.131,3
14.093,1247,1777534791512.702,11.131,3
14.104,1248,1777534791523.835,11.132,3
14.115,1249,1777534791534.966,11.131,3
14.126,1250,1777534791546.097,11.131,3
14.138,1251,1777534791557.229,11.132,3
14.149,1252,1777534791568.361,11.131,3
14.160,1253,1777534791579.492,11.131,3
14.171,1254,1777534791590.625,11.132,3
14.182,1255,1777534791601.756,11.131,3
14.193,1256,1777534791612.887,11.131,3
14.204,1257,1777534791624.020,11.132,3
14.215,1258,1777534791635.151,11.131,3
14.227,1259,1777534791646.282,11.131,3
14.238,1260,1777534791657.414,11.132,3
14.249,1261,1777534791668.546,11.131,3
14.260,1262,1777534791679.677,11.131,3
14.271,1263,1777534791690.809,11.132,3
14.282,1264,1777534791701.940,11.131,3
14.293,1265,1777534791713.072,11.131,3
14.304,1266,1777534791724.204,11.132,3
14.316,1267,1777534791735.335,11.131,3
14.327,1268,1777534791746.467,11.131,3
14.338,1269,1777534791757.599,11.132,3
14.349,1270,1777534791768.730,11.131,3
14.360,1271,1777534791779.862,11.131,3
14.371,1272,1777534791790.994,11.132,3
14.382,1273,1777534791802.125,11.131,3
14.393,1274,1777534791813.256,11.131,3
14.404,1275,1777534791824.389,11.132,3
14.415,1276,1777534791835.520,11.131,3
14.427,1277,1777534791846.651,11.131,3
14.438,1278,1777534791857.782,11.131,3
14.449,1279,1777534791868.915,11.132,3
14.460,1280,1777534791880.046,11.131,3
14.471,1281,1777534791891.177,11.131,3
14.482,1282,1777534791902.310,11.133,3
14.493,1283,1777534791913.442,11.132,3
14.505,1284,1777534791924.573,11.132,3
14.516,1285,1777534791935.706,11.133,3
14.527,1286,1777534791946.838,11.132,3
14.538,1287,1777534791957.969,11.132,3
14.549,1288,1777534791969.102,11.133,3
14.560,1289,1777534791980.234,11.132,3
14.571,1290,1777534791991.365,11.132,3
14.583,1291,1777534792002.498,11.133,3
14.594,1292,1777534792013.630,11.132,3
14.605,1293,1777534792024.761,11.132,3
14.616,1294,1777534792035.894,11.133,3
14.627,1295,1777534792047.026,11.132,3
14.638,1296,1777534792058.157,11.132,3
14.649,1297,1777534792069.290,11.133,3
14.660,1298,1777534792080.422,11.132,3
14.672,1299,1777534792091.553,11.132,3
14.683,1300,1777534792102.686,11.133,3
14.694,1301,1777534792113.818,11.132,3
14.705,1302,1777534792124.949,11.132,3
14.716,1303,1777534792136.082,11.133,3
14.727,1304,1777534792147.214,11.132,3
14.739,1305,1777534792158.345,11.132,3
14.750,1306,1777534792169.478,11.133,3
14.761,1307,1777534792180.610,11.132,3
14.772,1308,1777534792191.741,11.132,3
14.783,1309,1777534792202.874,11.133,3
14.794,1310,1777534792214.006,11.132,3
14.805,1311,1777534792225.137,11.132,3
14.817,1312,1777534792236.270,11.133,3
14.827,1313,1777534792247.402,11.132,3
14.839,1314,1777534792258.533,11.132,3
14.850,1315,1777534792269.666,11.133,3
14.861,1316,1777534792280.798,11.132,3
14.872,1317,1777534792291.929,11.132,3
14.883,1318,1777534792303.061,11.132,3
14.894,1319,1777534792314.194,11.133,3
14.905,1320,1777534792325.325,11.132,3
14.917,1321,1777534792336.457,11.132,3
14.928,1322,1777534792347.590,11.133,3
14.939,1323,1777534792358.721,11.132,3
14.950,1324,1777534792369.853,11.132,3
14.961,1325,1777534792380.986,11.133,3
14.972,1326,1777534792392.117,11.132,3
14.983,1327,1777534792403.249,11.132,3
14.995,1328,1777534792414.382,11.133,3
15.005,1329,1777534792425.513,11.132,3
15.017,1330,1777534792436.645,11.132,3
15.028,1331,1777534792447.778,11.133,3
15.039,1332,1777534792458.909,11.132,3
15.050,1333,1777534792470.041,11.132,3
15.061,1334,1777534792481.174,11.133,3
15.072,1335,1777534792492.305,11.132,3
15.084,1336,1777534792503.437,11.132,3
15.095,1337,1777534792514.570,11.133,3
15.106,1338,1777534792525.701,11.132,3
15.117,1339,1777534792536.833,11.132,3
15.128,1340,1777534792547.966,11.133,3
15.139,1341,1777534792559.097,11.132,3
15.150,1342,1777534792570.229,11.132,3
15.161,1343,1777534792581.362,11.133,3
15.173,1344,1777534792592.493,11.132,3
15.184,1345,1777534792603.625,11.132,3
15.195,1346,1777534792614.758,11.133,3
15.206,1347,1777534792625.889,11.132,3
15.217,1348,1777534792637.021,11.132,3
15.228,1349,1777534792648.154,11.133,3
15.240,1350,1777534792659.285,11.132,3
15.251,1351,1777534792670.417,11.132,3
15.262,1352,1777534792681.550,11.133,3
15.273,1353,1777534792692.681,11.132,3
15.284,1354,1777534792703.813,11.132,3
15.295,1355,1777534792714.946,11.133,3
15.306,1356,1777534792726.077,11.132,3
15.317,1357,1777534792737.209,11.132,3
15.328,1358,1777534792748.341,11.132,3
15.340,1359,1777534792759.473,11.133,3
15.351,1360,1777534792770.605,11.132,3
15.362,1361,1777534792781.737,11.132,3
15.373,1362,1777534792792.869,11.133,3
15.384,1363,1777534792804.001,11.132,3
15.395,1364,1777534792815.133,11.132,3
15.406,1365,1777534792826.265,11.133,3
15.417,1366,1777534792837.397,11.132,3
15.429,1367,1777534792848.529,11.132,3
15.440,1368,1777534792859.661,11.133,3
15.451,1369,1777534792870.793,11.132,3
15.462,1370,1777534792881.925,11.132,3
15.473,1371,1777534792893.057,11.133,3
15.484,1372,1777534792904.189,11.131,3
15.495,1373,1777534792915.320,11.131,3
15.506,1374,1777534792926.452,11.132,3
15.518,1375,1777534792937.584,11.131,3
15.529,1376,1777534792948.715,11.131,3
15.540,1377,1777534792959.847,11.132,3
