frame_idx,t_s,measured,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,pos_sd_x,pos_sd_y,pos_sd_z,vel_sd_x,vel_sd_y,vel_sd_z,acc_sd_x,acc_sd_y,acc_sd_z,jerk_sd_x,jerk_sd_y,jerk_sd_z
2623,29.188023987,1,-0.096500821,-0.370781401,2.431895479,-0.060849271,-0.708254068,-0.080239894,0.996952423,0.463349591,-0.297809244,-0.535604766,11.848262004,2.278831943,0.000268580,0.000686892,0.003457007,0.004143853,0.008094713,0.025828767,0.099194977,0.148595574,0.297122284,3.693706500,4.224536154,5.320357656
2624,29.199151712,1,-0.097116359,-0.378631252,2.430984676,-0.049797633,-0.702365699,-0.083412685,0.988532976,0.594802826,-0.272421855,-0.987232677,11.755630592,2.288846478,0.000268552,0.000686880,0.003456392,0.004143563,0.008095041,0.025805949,0.099201073,0.148506624,0.297201875,3.693189337,4.224731846,5.319714410
2625,29.210279438,1,-0.097609544,-0.386407470,2.430040144,-0.038868550,-0.695023124,-0.086301741,0.974870893,0.724456182,-0.246757179,-1.468243301,11.522931954,2.329177407,0.000268538,0.000686836,0.003456051,0.004142960,0.008096093,0.025784005,0.099211200,0.148433118,0.297260750,3.692806139,4.224732580,5.319273847
2626,29.221407163,1,-0.097982070,-0.394094016,2.429065063,-0.028120953,-0.686255234,-0.088902052,0.955971338,0.850701928,-0.220465500,-1.918456727,11.142437513,2.401638426,0.000268534,0.000686772,0.003455925,0.004142235,0.008097368,0.025763552,0.099220184,0.148377905,0.297296868,3.692573024,4.224563057,5.319022759
2627,29.232534889,1,-0.098236268,-0.401675275,2.428062692,-0.017610008,-0.676109165,-0.091204649,0.932498489,0.971880117,-0.193189910,-2.281973760,10.612154081,2.505775005,0.000268537,0.000686699,0.003455957,0.004141551,0.008098507,0.025745064,0.099225195,0.148341087,0.297309801,3.692472086,4.224267560,5.318938754
2628,29.243662614,1,-0.098375034,-0.409136260,2.427036414,-0.007380323,-0.664650564,-0.093196661,0.905653852,1.086330300,-0.164589276,-2.520027314,9.933692534,2.639265936,0.000268542,0.000686626,0.003456097,0.004141015,0.008099291,0.025728864,0.099225511,0.148320652,0.297300530,3.692465791,4.223898796,5.318993077
2629,29.254790340,1,-0.098401675,-0.416462814,2.425989771,0.002538743,-0.651963399,-0.094861600,0.876924703,1.192423566,-0.134357127,-2.621498538,9.110962782,2.798251454,0.000268548,0.000686563,0.003456301,0.004140670,0.008099627,0.025715131,0.099221913,0.148313248,0.297271184,3.692511151,4.223508355,5.319153399
2630,29.265918065,1,-0.098319734,-0.423641818,2.424926512,0.012134416,-0.638149487,-0.096179831,0.847747141,1.288585422,-0.102237504,-2.606287387,8.149923404,2.977525139,0.000268551,0.000686514,0.003456529,0.004140505,0.008099529,0.025703912,0.099215950,0.148314939,0.297224757,3.692570555,4.223139708,5.319386370
2631,29.277045791,1,-0.098132813,-0.430661379,2.423850614,0.021408112,-0.623327732,-0.097129224,0.819189720,1.373325417,-0.068039961,-2.518894515,7.060090327,3.170501064,0.000268552,0.000686479,0.003456754,0.004140479,0.008099075,0.025695138,0.099209303,0.148321848,0.297164808,3.692617902,4.222824115,5.319659834
2632,29.288173516,1,-0.097844443,-0.437511018,2.422766313,0.030370072,-0.607632935,-0.097685966,0.791748799,1.445286339,-0.031655214,-2.415044299,5.855912857,3.369198856,0.000268550,0.000686459,0.003456954,0.004140533,0.008098383,0.025688644,0.099203328,0.148330633,0.297095178,3.692640204,4.222579271,5.319944594
2633,29.299301242,1,-0.097458024,-0.444181836,2.421678116,0.039032592,-0.591214016,-0.097825547,0.765300732,1.503293934,0.006930776,-2.348926252,4.555420469,3.564559474,0.000268547,0.000686451,0.003457112,0.004140615,0.008097579,0.025684195,0.099198844,0.148338765,0.297019731,3.692635773,4.222410185,5.320215717
2634,29.310428967,1,-0.096976836,-0.450666662,2.420590798,0.047403391,-0.574231805,-0.097523876,0.739163793,1.546386013,0.047627358,-2.365376083,3.178699461,3.746877211,0.000268543,0.000686452,0.003457221,0.004140686,0.008096774,0.025681504,0.099196113,0.148344632,0.296942132,3.692610545,4.222311607,5.320453354
2635,29.321556693,1,-0.096404129,-0.456960165,2.419509398,0.055480158,-0.556856527,-0.096758484,0.712251073,1.573843469,0.090232754,-2.490803048,1.749903115,3.905869869,0.000268539,0.000686459,0.003457277,0.004140724,0.008096056,0.025680259,0.099194955,0.148347482,0.296865673,3.692573965,4.222271250,5.320643105
2636,29.332684418,1,-0.095743247,-0.463058951,2.418439188,0.063247325,-0.539264801,-0.095509793,0.683309107,1.585246617,0.134428079,-2.729212502,0.298502636,4.030852564,0.000268537,0.000686467,0.003457283,0.004140724,0.008095480,0.025680141,0.099194930,0.148347281,0.296793142,3.692535503,4.222273168,5.320776003
2637,29.343812144,1,-0.094997787,-0.468961609,2.417385635,0.070675476,-0.521636006,-0.093762437,0.651127666,1.580525474,0.179775959,-3.070751567,-1.142351774,4.111303726,0.000268535,0.000686475,0.003457242,0.004140694,0.008095069,0.025680839,0.099195521,0.148344504,0.296726749,3.692502373,4.222300768,5.320848160
2638,29.354939869,1,-0.094171745,-0.474668720,2.416354350,0.077722512,-0.504148177,-0.091506557,0.614654874,1.559998067,0.225724369,-3.496194323,-2.535803787,4.137136867,0.000268534,0.000686481,0.003457163,0.004140645,0.008094819,0.025682068,0.099196269,0.148339918,0.296668086,3.692478550,4.222339137,5.320860163
2639,29.366067595,1,-0.093269644,-0.480182817,2.415351014,0.084336117,-0.486973417,-0.088739055,0.573135576,1.524424974,0.271610997,-3.970297855,-3.838812624,4.098613173,0.000268534,0.000686484,0.003457054,0.004140591,0.008094707,0.025683576,0.099196856,0.148334386,0.296618140,3.692464882,4.222376534,5.320816305
2640,29.377195320,1,-0.092296630,-0.485508293,2.414381303,0.090458126,-0.470272585,-0.085464795,0.526305997,1.475073105,0.316668818,-4.440985672,-5.004557539,3.986811437,0.000268534,0.000686485,0.003456925,0.004140542,0.008094700,0.025685152,0.099197124,0.148328710,0.296577328,3.692459884,4.222405072,5.320723712
2641,29.388323046,1,-0.091258496,-0.490651240,2.413450786,0.096030862,-0.454189576,-0.081697693,0.474527878,1.413718698,0.360040940,-4.850509140,-5.989332000,3.794676806,0.000268535,0.000686482,0.003456783,0.004140507,0.008094758,0.025686629,0.099197056,0.148323532,0.296545564,3.692460812,4.222420682,5.320591452
2642,29.399450771,1,-0.090161645,-0.495619232,2.412564825,0.101004092,-0.438845972,-0.077461583,0.418754773,1.342579225,0.400807394,-5.153309109,-6.758467868,3.518099101,0.000268535,0.000686478,0.003456639,0.004140485,0.008094847,0.025687884,0.099196729,0.148319276,0.296522347,3.692464670,4.222422589,5.320429670
2643,29.410578497,1,-0.089012969,-0.500421054,2.411728457,0.105340538,-0.424336781,-0.072790719,0.360315302,1.264190622,0.438022109,-5.328464105,-7.289490975,3.156523361,0.000268535,0.000686473,0.003456498,0.004140476,0.008094938,0.025688837,0.099196263,0.148316150,0.296506849,3.692468947,4.222412462,5.320248810
2644,29.421706222,1,-0.087819688,-0.505066381,2.410946282,0.109018466,-0.410727647,-0.067729843,0.300629244,1.181272906,0.470752463,-5.379444681,-7.571557187,2.712881865,0.000268535,0.000686467,0.003456367,0.004140476,0.008095010,0.025689447,0.099195776,0.148314164,0.296498016,3.692471999,4.222393479,5.320058938
2645,29.432833948,1,-0.086589182,-0.509565454,2.410222344,0.112031417,-0.398053482,-0.062333828,0.241003360,1.096612388,0.498116050,-5.319616780,-7.603049011,2.193168388,0.000268535,0.000686462,0.003456251,0.004140481,0.008095053,0.025689703,0.099195360,0.148313184,0.296494661,3.692473110,4.222369426,5.319869209
2646,29.443961673,1,-0.085328820,-0.513928727,2.409560021,0.114386726,-0.386318233,-0.056666939,0.182622568,1.012976356,0.519311291,-5.156187681,-7.388687709,1.605823029,0.000268535,0.000686457,0.003456151,0.004140488,0.008095062,0.025689624,0.099195063,0.148312986,0.296495547,3.692472327,4.222343970,5.319687475
2647,29.455089399,1,-0.084045819,-0.518166529,2.408961931,0.116104597,-0.375495475,-0.050801797,0.126620749,0.933044529,0.533642463,-4.893099289,-6.939885322,0.961420815,0.000268535,0.000686454,0.003456071,0.004140492,0.008095043,0.025689248,0.099194895,0.148313307,0.296499464,3.692470179,4.222320149,5.319520037
2648,29.466217124,1,-0.082747105,-0.522288731,2.408429844,0.117217492,-0.365529841,-0.044818065,0.074054318,0.859321940,0.540543369,-4.541272693,-6.276773451,0.272657505,0.000268534,0.000686452,0.003456009,0.004140494,0.008095000,0.025688626,0.099194835,0.148313895,0.296505288,3.692467381,4.222300083,5.319371522
2649,29.477344850,1,-0.081439175,-0.526304439,2.407964610,0.117768803,-0.356339509,-0.038800879,0.025819894,0.794044681,0.539599843,-4.117524117,-5.427213430,-0.445903020,0.000268534,0.000686451,0.003455965,0.004140494,0.008094944,0.025687819,0.099194849,0.148314537,0.296512025,3.692464600,4.222284911,5.319244891
2650,29.488472575,1,-0.080127997,-0.530221717,2.407566108,0.117810787,-0.347819650,-0.032839048,-0.017392150,0.739096350,0.530569176,-3.642432364,-4.427092329,-1.178009856,0.000268534,0.000686451,0.003455937,0.004140491,0.008094884,0.025686887,0.099194899,0.148315079,0.296518842,3.692462311,4.222274873,5.319141537
2651,29.499600301,1,-0.078818916,-0.534047353,2.407233221,0.117402026,-0.339846877,-0.027023044,-0.055141977,0.695915015,0.513397631,-3.139779801,-3.319863043,-1.906086875,0.000268534,0.000686451,0.003455923,0.004140487,0.008094826,0.025685892,0.099194954,0.148315428,0.296525082,3.692460744,4.222269505,5.319061457
2652,29.510728026,1,-0.077516604,-0.537786686,2.406963823,0.116604525,-0.332284537,-0.021442838,-0.087252344,0.665446256,0.488229282,-2.632362998,-2.149123193,-2.612369962,0.000268534,0.000686452,0.003455920,0.004140483,0.008094776,0.025684888,0.099194992,0.148315551,0.296530270,3.692459914,4.222267881,5.319003483
2653,29.521855752,1,-0.076225039,-0.541443482,2.406754802,0.115480933,-0.324988064,-0.016185711,-0.113773549,0.648176121,0.455402413,-2.137084632,-0.953648896,-3.279813110,0.000268534,0.000686452,0.003455926,0.004140480,0.008094738,0.025683922,0.099195005,0.148315460,0.296534098,3.692459678,4.222268857,5.318965534
2654,29.532983477,1,-0.074947506,-0.545019880,2.406602098,0.114092576,-0.317809749,-0.011334148,-0.134862300,0.644197006,0.415437535,-1.653917789,0.235314468,-3.892878759,0.000268534,0.000686453,0.003455938,0.004140477,0.008094712,0.025683033,0.099194994,0.148315199,0.296536419,3.692459824,4.222271285,5.318944885
2655,29.544111203,1,-0.073686616,-0.548516374,2.406500769,0.112499541,-0.310602595,-0.006963926,-0.150538306,0.653305978,0.369016380,-1.158510272,1.395423059,-4.438128686,0.000268534,0.000686453,0.003455954,0.004140476,0.008094698,0.025682246,0.099194967,0.148314827,0.296537216,3.692460134,4.222274163,5.318938425
2656,29.555238928,1,-0.072444309,-0.551931841,2.406445076,0.110763550,-0.303223164,-0.003142438,-0.160466765,0.675067846,0.316960714,-0.615286061,2.505379174,-4.903671789,0.000268534,0.000686453,0.003455971,0.004140475,0.008094693,0.025681580,0.099194931,0.148314409,0.296536584,3.692460437,4.222276736,5.318942891
2657,29.566366654,1,-0.071221804,-0.555263593,2.406428582,0.108952140,-0.295534317,0.000072785,-0.163957080,0.708770450,0.260219998,0.001130537,3.535790571,-5.278374274,0.000268534,0.000686453,0.003455987,0.004140476,0.008094694,0.025681043,0.099194895,0.148313998,0.296534699,3.692460630,4.222278527,5.318955080
2658,29.577494379,1,-0.070019527,-0.558507469,2.406444274,0.107141645,-0.287408862,0.002635450,-0.160164779,0.753321333,0.199863479,0.691230246,4.448205805,-5.551929625,0.000268534,0.000686453,0.003456001,0.004140476,0.008094700,0.025680635,0.099194866,0.148313636,0.296531791,3.692460675,4.222279326,5.318972005
2659,29.588622105,1,-0.068837000,-0.561657968,2.406484688,0.105417234,-0.278734263,0.004511777,-0.148397625,0.807170114,0.137067452,1.428121022,5.199596302,-5.715515670,0.000268534,0.000686453,0.003456013,0.004140476,0.008094707,0.025680348,0.099194846,0.148313350,0.296528120,3.692460587,4.222279142,5.318991029
2660,29.599749830,1,-0.067672763,-0.564708442,2.406542063,0.103869681,-0.269417934,0.005681579,-0.128375383,0.868279590,0.073095635,2.166116268,5.745809460,-5.762295353,0.000268534,0.000686452,0.003456020,0.004140477,0.008094713,0.025680171,0.099194836,0.148313149,0.296523955,3.692460410,4.222278143,5.319009947
2661,29.610877556,1,-0.066524340,-0.567651352,2.406608490,0.102589744,-0.259392694,0.006139112,-0.100408458,0.934121706,0.009275801,2.844754556,6.042889459,-5.687600392,0.000268534,0.000686452,0.003456025,0.004140477,0.008094718,0.025680087,0.099194833,0.148313030,0.296519555,3.692460198,4.222276584,5.319027026
2662,29.622005281,1,-0.065388279,-0.570478575,2.406676082,0.101660713,-0.248622216,0.005893652,-0.065549323,1.001677466,-0.053023965,3.392539811,6.046338412,-5.488827500,0.000268534,0.000686452,0.003456025,0.004140477,0.008094720,0.025680078,0.099194835,0.148312980,0.296515151,3.692459998,4.222274745,5.319041018
2663,29.633133007,1,-0.064260282,-0.573181782,2.406737138,0.101149664,-0.237106514,0.004969817,-0.025661046,1.067438586,-0.112418772,3.737169168,5.713973649,-5.165672306,0.000268534,0.000686451,0.003456022,0.004140476,0.008094720,0.025680126,0.099194839,0.148312981,0.296510943,3.692459840,4.222272884,5.319051141
2664,29.644260732,1,-0.063135437,-0.575752871,2.406784318,0.101098647,-0.224887059,0.003407591,0.016643755,1.127484822,-0.167537205,3.818557198,5.015849082,-4.721038288,0.000268534,0.000686451,0.003456016,0.004140476,0.008094718,0.025680212,0.099194843,0.148313014,0.296507088,3.692459738,4.222271204,5.319057033
2665,29.655388458,1,-0.062008539,-0.578184450,2.406810810,0.101517353,-0.212050361,0.001261958,0.058205123,1.177686035,-0.217063022,3.599714504,3.946103740,-4.162106156,0.000268534,0.000686451,0.003456008,0.004140476,0.008094714,0.025680320,0.099194845,0.148313061,0.296503699,3.692459688,4.222269837,5.319058694
2666,29.666516183,1,-0.060874476,-0.580470343,2.406810494,0.102378624,-0.198728609,-0.001397996,0.095618425,1.214023666,-0.259787375,3.075192423,2.531520511,-3.501064754,0.000268534,0.000686451,0.003455999,0.004140476,0.008094710,0.025680435,0.099194846,0.148313107,0.296500845,3.692459679,4.222268845,5.319056416
2667,29.677643909,1,-0.059728650,-0.582606089,2.406778091,0.103617844,-0.185096327,-0.004490596,0.125625850,1.232971507,-0.294665350,2.277041946,0.833531250,-2.755111264,0.000268534,0.000686451,0.003455988,0.004140475,0.008094705,0.025680544,0.099194845,0.148313143,0.296498557,3.692459694,4.222268225,5.319050708
2668,29.688771634,1,-0.058567373,-0.584589367,2.406709290,0.105136854,-0.171362848,-0.007923692,0.145516999,1.231850402,-0.320866634,1.269738007,-1.059146829,-1.945340324,0.000268534,0.000686451,0.003455977,0.004140475,0.008094701,0.025680640,0.099194842,0.148313164,0.296496831,3.692459718,4.222267930,5.319042226
2669,29.699899360,1,-0.057388202,-0.586420335,2.406600853,0.106811783,-0.157761469,-0.011597253,0.153414525,1.209058412,-0.337809389,0.135915174,-3.043851454,-1.095040668,0.000268534,0.000686451,0.003455966,0.004140475,0.008094698,0.025680715,0.099194840,0.148313167,0.296495631,3.692459739,4.222267885,5.319031700
2670,29.711027085,1,-0.056190167,-0.588101818,2.406450685,0.108503148,-0.144536884,-0.015406236,0.148400119,1.164148372,-0.345175171,-1.036155317,-5.018139377,-0.227964318,0.000268534,0.000686451,0.003455956,0.004140475,0.008094695,0.025680766,0.099194837,0.148313156,0.296494901,3.692459751,4.222268003,5.319019879
2671,29.722154811,1,-0.054973890,-0.589639371,2.406257875,0.110066718,-0.131932630,-0.019243510,0.130536607,1.097752908,-0.342905008,-2.159382038,-6.891673902,0.633186304,0.000268534,0.000686451,0.003455947,0.004140475,0.008094694,0.025680792,0.099194835,0.148313133,0.296494572,3.692459751,4.222268202,5.319007478
2672,29.733282536,1,-0.053741572,-0.591041199,2.406022702,0.111364225,-0.120179909,-0.023002659,0.100817597,1.011430789,-0.331184163,-3.154965932,-8.587655073,1.467194797,0.000268534,0.000686451,0.003455939,0.004140475,0.008094693,0.025680792,0.099194834,0.148313103,0.296494564,3.692459743,4.222268414,5.318995137
2673,29.744410262,1,-0.052496874,-0.592317968,2.405746613,0.112273038,-0.109488037,-0.026580616,0.061029640,0.907538969,-0.310426403,-3.960327933,-10.039230158,2.254229299,0.000268534,0.000686451,0.003455933,0.004140475,0.008094693,0.025680770,0.099194833,0.148313072,0.296494794,3.692459729,4.222268589,5.318983399
2674,29.755537987,1,-0.051244698,-0.593482509,2.405432173,0.112693862,-0.100036202,-0.029880112,0.013541053,0.789110264,-0.281256166,-4.533953932,-11.193007735,2.976413370,0.000268534,0.000686451,0.003455928,0.004140475,0.008094693,0.025680729,0.099194833,0.148313042,0.296495185,3.692459713,4.222268698,5.318972690
2675,29.766665713,1,-0.049990898,-0.594549452,2.405082983,0.112555864,-0.091966922,-0.032811876,-0.038941784,0.659666322,-0.244481998,-4.856523678,-12.015161784,3.618629220,0.000268534,0.000686451,0.003455924,0.004140475,0.008094693,0.025680673,0.099194833,0.148313017,0.296495663,3.692459699,4.222268733,5.318963314
2676,29.777793438,1,-0.048741941,-0.595534785,2.404703589,0.111819088,-0.085381879,-0.035296508,-0.093614581,0.522984186,-0.201063185,-4.929500249,-12.493951813,4.168975564,0.000268534,0.000686451,0.003455922,0.004140475,0.008094694,0.025680606,0.099194834,0.148312998,0.296496166,3.692459688,4.222268697,5.318955455
2677,29.788921164,1,-0.047504572,-0.596455395,2.404299356,0.110474257,-0.080340499,-0.037265945,-0.147807890,0.382833689,-0.152070650,-4.776273410,-12.643293411,4.619438629,0.000268534,0.000686451,0.003455920,0.004140475,0.008094694,0.025680533,0.099194834,0.148312985,0.296496642,3.692459681,4.222268607,5.318949187
2678,29.800048889,1,-0.046285477,-0.597328600,2.403876338,0.108539853,-0.076861735,-0.038664442,-0.199246237,0.242663872,-0.098639071,-4.443649005,-12.506936816,4.966605847,0.000268534,0.000686451,0.003455920,0.004140475,0.008094694,0.025680458,0.099194834,0.148312978,0.296497053,3.692459678,4.222268482,5.318944486
2679,29.811176615,1,-0.045091007,-0.598171727,2.403441140,0.106056487,-0.074929336,-0.039449009,-0.246243243,0.105320987,-0.041920032,-3.986662166,-12.145316845,5.210438683,0.000268534,0.000686451,0.003455920,0.004140475,0.008094695,0.025680385,0.099194834,0.148312975,0.296497373,3.692459678,4.222268343,5.318941250
2680,29.822304340,1,-0.043926971,-0.599001760,2.403000774,0.103080268,-0.074499103,-0.039589441,-0.287682548,-0.027008096,0.016942840,-3.451258951,-11.613964342,5.352166969,0.000268534,0.000686451,0.003455921,0.004140475,0.008094695,0.025680317,0.099194834,0.148312976,0.296497585,3.692459680,4.222268207,5.318939318
2681,29.833432066,1,-0.042798493,-0.599835069,2.402562515,0.099677196,-0.075505652,-0.039068173,-0.322870023,-0.152672433,0.076821502,-2.865971855,-10.952316518,5.393225309,0.000268534,0.000686451,0.003455922,0.004140475,0.008094694,0.025680256,0.099194834,0.148312979,0.296497685,3.692459682,4.222268089,5.318938489
2682,29.844559791,1,-0.041709926,-0.600687200,2.402133769,0.095919654,-0.077867238,-0.037880109,-0.351317437,-0.270343422,0.136602057,-2.240313077,-10.178540628,5.334668755,0.000268534,0.000686451,0.003455923,0.004140475,0.008094694,0.025680203,0.099194834,0.148312983,0.296497678,3.692459683,4.222267996,5.318938537
2683,29.855687517,1,-0.040664786,-0.601572712,2.401721924,0.091885117,-0.081488029,-0.036032494,-0.372579691,-0.378780309,0.195179982,-1.574290580,-9.291038335,5.177178944,0.000268534,0.000686451,0.003455925,0.004140475,0.008094694,0.025680159,0.099194833,0.148312986,0.296497573,3.692459684,4.222267932,5.318939235
2684,29.866815242,1,-0.039665703,-0.602505018,2.401334225,0.087656082,-0.086257967,-0.033544821,-0.386195691,-0.476642357,0.251458418,-0.865498918,-8.274719926,4.921564304,0.000268534,0.000686451,0.003455926,0.004140475,0.008094693,0.025680125,0.099194833,0.148312988,0.296497386,3.692459683,4.222267894,5.318940362
2685,29.877942968,1,-0.038714357,-0.603496219,2.400977628,0.083320369,-0.092051002,-0.030448725,-0.391663985,-0.562387980,0.304354044,-0.108605450,-7.110225107,4.569605207,0.000268534,0.000686451,0.003455927,0.004140475,0.008094693,0.025680101,0.099194833,0.148312989,0.296497135,3.692459683,4.222267879,5.318941717
2686,29.889070693,1,-0.037811419,-0.604556916,2.400658671,0.078971804,-0.098722764,-0.026787751,-0.388398760,-0.634270889,0.352812151,0.705754807,-5.780840001,4.124738460,0.000268534,0.000686451,0.003455927,0.004140475,0.008094693,0.025680085,0.099194833,0.148312989,0.296496840,3.692459682,4.222267880,5.318943128
2687,29.900198419,1,-0.036956478,-0.605695990,2.400383347,0.074711260,-0.106108560,-0.022616927,-0.375732356,-0.690402631,0.395828101,1.580006683,-4.279543819,3.592673698,0.000268534,0.000686451,0.003455928,0.004140475,0.008094693,0.025680076,0.099194833,0.148312988,0.296496520,3.692459680,4.222267891,5.318944454
2688,29.911326144,1,-0.036147960,-0.606920372,2.400156970,0.070646810,-0.114022651,-0.018002045,-0.353075044,-0.728932131,0.432478448,2.496581218,-2.622562578,2.982499037,0.000268534,0.000686451,0.003455928,0.004140475,0.008094693,0.025680073,0.099194833,0.148312986,0.296496193,3.692459679,4.222267907,5.318945588
2689,29.922453870,1,-0.035383055,-0.608234818,2.399984071,0.066891528,-0.122260386,-0.013018520,-0.320161933,-0.748376425,0.461964425,3.414704007,-0.860833908,2.307607337,0.000268534,0.000686451,0.003455928,0.004140475,0.008094693,0.025680076,0.099194833,0.148312984,0.296495874,3.692459679,4.222267922,5.318946460
2690,29.933581595,1,-0.034657691,-0.609641727,2.399868296,0.063558500,-0.130604472,-0.007749745,-0.277286374,-0.748003306,0.483658730,4.276861077,0.924058525,1.585166842,0.000268534,0.000686451,0.003455928,0.004140475,0.008094693,0.025680081,0.099194833,0.148312982,0.296495577,3.692459678,4.222267933,5.318947030
2691,29.944709321,1,-0.033966570,-0.611141056,2.399812325,0.060753842,-0.138834841,-0.002284981,-0.225416051,-0.728064263,0.497136173,5.021175321,2.641106144,0.833893552,0.000268534,0.000686451,0.003455927,0.004140475,0.008094693,0.025680089,0.099194833,0.148312979,0.296495312,3.692459678,4.222267940,5.318947285
2692,29.955837046,1,-0.033303285,-0.612730349,2.399817825,0.058569116,-0.146739706,0.003282930,-0.166192359,-0.689774655,0.502177733,5.589265413,4.210429164,0.071870173,0.000268534,0.000686451,0.003455926,0.004140475,0.008094693,0.025680097,0.099194833,0.148312978,0.296495084,3.692459678,4.222267940,5.318947240
2693,29.966964772,1,-0.032660526,-0.614404886,2.399885421,0.057074133,-0.154125373,0.008859802,-0.101870350,-0.635135623,0.498757266,5.929634232,5.571124750,-0.684396077,0.000268534,0.000686451,0.003455926,0.004140475,0.008094693,0.025680106,0.099194833,0.148312976,0.296494897,3.692459678,4.222267936,5.318946924
2694,29.978092497,1,-0.032030357,-0.616157926,2.400014690,0.056310612,-0.160823771,0.014352138,-0.035224542,-0.566713902,0.487022003,6.001337287,6.682554403,-1.420292995,0.000268534,0.000686451,0.003455925,0.004140475,0.008094693,0.025680113,0.099194833,0.148312976,0.296494752,3.692459678,4.222267929,5.318946382
2695,29.989220223,1,-0.031404558,-0.617981028,2.400204183,0.056287198,-0.166697483,0.019668945,0.030609519,-0.487414172,0.467270368,5.782016354,7.524511656,-2.123264840,0.000268534,0.000686451,0.003455924,0.004140475,0.008094693,0.025680120,0.099194833,0.148312975,0.296494647,3.692459679,4.222267919,5.318945665
2696,30.000347948,1,-0.030775011,-0.619864404,2.400451457,0.056976759,-0.171642271,0.024723287,0.092383542,-0.400260779,0.439929598,5.274291067,8.095181772,-2.782671364,0.000268534,0.000686451,0.003455923,0.004140475,0.008094693,0.025680124,0.099194833,0.148312975,0.296494579,3.692459679,4.222267909,5.318944828
2697,30.011475674,1,-0.030134098,-0.621797292,2.400753134,0.058316743,-0.175587321,0.029433603,0.147031932,-0.308206867,0.405535484,4.508754116,8.408940720,-3.389635948,0.000268534,0.000686451,0.003455922,0.004140475,0.008094693,0.025680127,0.099194833,0.148312975,0.296494543,3.692459679,4.222267899,5.318943925
2698,30.022603399,1,-0.029475080,-0.623768322,2.401104960,0.060212923,-0.178493492,0.033724810,0.191971604,-0.213967471,0.364713353,3.539678505,8.493394848,-3.936888287,0.000268534,0.000686451,0.003455922,0.004140475,0.008094693,0.025680128,0.099194833,0.148312976,0.296494533,3.692459678,4.222267891,5.318943007
2699,30.033731125,1,-0.028792410,-0.625765849,2.401501888,0.062545982,-0.180349964,0.037529206,0.225296630,-0.119903096,0.318162446,2.432564920,8.383692956,-4.418337304,0.000268534,0.000686451,0.003455921,0.004140475,0.008094693,0.025680127,0.099194833,0.148312976,0.296494544,3.692459678,4.222267884,5.318942116
2700,30.044858850,1,-0.028081975,-0.627778245,2.401938161,0.065179547,-0.181169921,0.040787229,0.245854196,-0.027962448,0.266644799,1.256613427,8.118193530,-4.828760797,0.000268534,0.000686451,0.003455921,0.004140475,0.008094693,0.025680124,0.099194833,0.148312976,0.296494568,3.692459678,4.222267880,5.318941288
2701,30.055986576,1,-0.027341233,-0.629794141,2.402407410,0.067968712,-0.180985845,0.043448105,0.253262182,0.060335376,0.210976435,0.080247523,7.735297461,-5.163667179,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680121,0.099194833,0.148312976,0.296494602,3.692459678,4.222267878,5.318940549
2702,30.067114301,1,-0.026569262,-0.631802615,2.402902749,0.070768470,-0.179844742,0.045470399,0.247875721,0.143900092,0.152018266,-1.032907800,7.274179543,-5.419556363,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680116,0.099194833,0.148312976,0.296494639,3.692459678,4.222267877,5.318939918
2703,30.078242027,1,-0.025766720,-0.633793327,2.403416887,0.073441551,-0.177803321,0.046822451,0.230713295,0.222075203,0.090664623,-2.028108433,6.772164454,-5.593800963,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680111,0.099194833,0.148312976,0.296494676,3.692459678,4.222267878,5.318939402
2704,30.089369752,1,-0.024935715,-0.635756598,2.403942236,0.075865170,-0.174923466,0.047482712,0.203339569,0.294566999,0.027837505,-2.861822625,6.256024379,-5.683985752,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680105,0.099194833,0.148312976,0.296494709,3.692459678,4.222267879,5.318939004
2705,30.100497478,1,-0.024079616,-0.637683454,2.404471027,0.077936427,-0.171268955,0.047440038,0.167742346,0.361303487,-0.035514441,-3.502020222,5.738765823,-5.687738884,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680099,0.099194833,0.148312976,0.296494736,3.692459678,4.222267880,5.318938718
2706,30.111625203,1,-0.023202809,-0.639565630,2.404995425,0.079576185,-0.166903853,0.046693988,0.126169387,0.422278627,-0.098416513,-3.935713121,5.219162380,-5.602758552,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680094,0.099194833,0.148312976,0.296494755,3.692459678,4.222267881,5.318938534
2707,30.122752929,1,-0.022310416,-0.641395577,2.405507652,0.080730640,-0.161892636,0.045255105,0.080883849,0.477402051,-0.159869944,-4.172540505,4.684228730,-5.427116090,0.000268534,0.000686451,0.003455920,0.004140475,0.008094693,0.025680089,0.099194833,0.148312976,0.296494767,3.692459678,4.222267882,5.318938439
