t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
7.977,698,1777536108759.155,11.128,2
7.988,699,1777536108770.281,11.127,2
7.999,700,1777536108781.408,11.127,2
8.010,701,1777536108792.536,11.128,2
8.022,702,1777536108803.663,11.127,2
8.033,703,1777536108814.790,11.127,2
8.044,704,1777536108825.917,11.128,2
8.055,705,1777536108837.044,11.127,2
8.066,706,1777536108848.171,11.127,2
8.077,707,1777536108859.299,11.128,2
8.088,708,1777536108870.426,11.127,2
8.100,709,1777536108881.553,11.127,2
8.111,710,1777536108892.680,11.127,2
8.122,711,1777536108903.808,11.128,2
8.133,712,1777536108914.934,11.127,2
8.144,713,1777536108926.061,11.127,2
8.155,714,1777536108937.189,11.128,2
8.166,715,1777536108948.316,11.127,2
8.177,716,1777536108959.443,11.127,2
8.188,717,1777536108970.571,11.128,2
8.200,718,1777536108981.698,11.127,2
8.211,719,1777536108992.825,11.127,2
8.222,720,1777536109003.953,11.128,2
8.233,721,1777536109015.080,11.127,2
8.244,722,1777536109026.207,11.127,2
8.255,723,1777536109037.334,11.128,2
8.267,724,1777536109048.461,11.127,2
8.277,725,1777536109059.588,11.127,2
8.288,726,1777536109070.716,11.128,2
8.299,727,1777536109081.843,11.127,2
8.311,728,1777536109092.970,11.127,2
8.322,729,1777536109104.098,11.128,2
8.333,730,1777536109115.225,11.127,2
8.344,731,1777536109126.352,11.127,2
8.355,732,1777536109137.480,11.128,2
8.366,733,1777536109148.607,11.127,2
8.377,734,1777536109159.734,11.127,2
8.389,735,1777536109170.862,11.128,2
8.400,736,1777536109181.989,11.127,2
8.411,737,1777536109193.116,11.127,2
8.422,738,1777536109204.244,11.128,2
8.433,739,1777536109215.371,11.127,2
8.444,740,1777536109226.498,11.127,2
8.455,741,1777536109237.626,11.128,2
8.466,742,1777536109248.753,11.127,2
8.478,743,1777536109259.880,11.127,2
8.489,744,1777536109271.008,11.128,2
8.500,745,1777536109282.134,11.126,2
8.511,746,1777536109293.260,11.126,2
8.522,747,1777536109304.387,11.127,2
8.533,748,1777536109315.513,11.126,2
8.544,749,1777536109326.639,11.126,2
8.556,750,1777536109337.765,11.126,2
8.567,751,1777536109348.892,11.127,2
8.578,752,1777536109360.018,11.126,2
8.589,753,1777536109371.144,11.126,2
8.600,754,1777536109382.271,11.127,2
8.611,755,1777536109393.397,11.126,2
8.622,756,1777536109404.523,11.126,2
8.633,757,1777536109415.650,11.127,2
8.645,758,1777536109426.777,11.126,2
8.656,759,1777536109437.903,11.126,2
8.667,760,1777536109449.030,11.127,2
8.678,761,1777536109460.156,11.126,2
8.689,762,1777536109471.282,11.126,2
8.700,763,1777536109482.409,11.127,2
8.711,764,1777536109493.535,11.126,2
8.722,765,1777536109504.661,11.126,2
8.733,766,1777536109515.788,11.127,2
8.745,767,1777536109526.914,11.126,2
8.756,768,1777536109538.040,11.126,2
8.767,769,1777536109549.167,11.127,2
8.778,770,1777536109560.293,11.126,2
8.789,771,1777536109571.419,11.126,2
8.800,772,1777536109582.546,11.127,2
8.811,773,1777536109593.672,11.126,2
8.822,774,1777536109604.798,11.126,2
8.834,775,1777536109615.925,11.127,2
8.845,776,1777536109627.051,11.126,2
8.856,777,1777536109638.177,11.126,2
8.867,778,1777536109649.304,11.127,2
8.878,779,1777536109660.430,11.126,2
8.889,780,1777536109671.556,11.126,2
8.901,781,1777536109682.683,11.127,2
8.911,782,1777536109693.809,11.126,2
8.923,783,1777536109704.935,11.126,2
8.934,784,1777536109716.062,11.127,2
8.945,785,1777536109727.188,11.126,2
8.956,786,1777536109738.314,11.126,2
8.967,787,1777536109749.441,11.127,2
8.978,788,1777536109760.567,11.126,2
8.989,789,1777536109771.693,11.126,2
9.000,790,1777536109782.819,11.126,2
9.012,791,1777536109793.946,11.127,2
9.023,792,1777536109805.073,11.126,2
9.034,793,1777536109816.198,11.126,2
9.045,794,1777536109827.325,11.127,2
9.056,795,1777536109838.451,11.126,2
9.067,796,1777536109849.577,11.126,2
9.078,797,1777536109860.704,11.127,2
9.089,798,1777536109871.830,11.126,2
9.101,799,1777536109882.957,11.126,2
9.112,800,1777536109894.083,11.127,2
9.123,801,1777536109905.209,11.126,2
9.134,802,1777536109916.335,11.126,2
9.145,803,1777536109927.462,11.127,2
9.156,804,1777536109938.588,11.126,2
9.167,805,1777536109949.714,11.126,2
9.178,806,1777536109960.842,11.127,2
9.190,807,1777536109971.968,11.126,2
9.201,808,1777536109983.094,11.126,2
9.212,809,1777536109994.220,11.127,2
9.223,810,1777536110005.346,11.126,2
9.234,811,1777536110016.472,11.126,2
9.245,812,1777536110027.599,11.127,2
9.256,813,1777536110038.725,11.126,2
9.268,814,1777536110049.851,11.126,2
9.279,815,1777536110060.979,11.127,2
9.290,816,1777536110072.104,11.126,2
9.301,817,1777536110083.230,11.126,2
9.312,818,1777536110094.357,11.127,2
9.323,819,1777536110105.483,11.126,2
9.335,820,1777536110116.609,11.126,2
9.346,821,1777536110127.736,11.127,2
9.356,822,1777536110138.862,11.126,2
9.368,823,1777536110149.988,11.126,2
9.379,824,1777536110161.115,11.127,2
9.390,825,1777536110172.241,11.126,2
9.401,826,1777536110183.367,11.126,2
9.413,827,1777536110194.494,11.127,2
9.423,828,1777536110205.620,11.126,2
9.434,829,1777536110216.746,11.126,2
9.446,830,1777536110227.872,11.126,2
9.457,831,1777536110238.999,11.127,2
9.468,832,1777536110250.125,11.126,2
9.479,833,1777536110261.251,11.126,2
9.490,834,1777536110272.378,11.127,2
9.501,835,1777536110283.505,11.127,2
9.512,836,1777536110294.632,11.127,2
9.523,837,1777536110305.759,11.128,2
9.535,838,1777536110316.886,11.127,2
9.546,839,1777536110328.013,11.127,2
9.557,840,1777536110339.140,11.128,2
9.568,841,1777536110350.267,11.127,2
9.579,842,1777536110361.394,11.127,2
9.590,843,1777536110372.521,11.128,2
9.601,844,1777536110383.648,11.127,2
9.612,845,1777536110394.775,11.127,2
9.624,846,1777536110405.903,11.128,2
9.635,847,1777536110417.029,11.127,2
9.646,848,1777536110428.156,11.127,2
9.657,849,1777536110439.284,11.128,2
9.668,850,1777536110450.410,11.127,2
9.679,851,1777536110461.537,11.127,2
9.690,852,1777536110472.665,11.128,2
9.701,853,1777536110483.792,11.127,2
9.713,854,1777536110494.918,11.127,2
9.724,855,1777536110506.046,11.128,2
9.735,856,1777536110517.173,11.127,2
9.746,857,1777536110528.300,11.127,2
9.757,858,1777536110539.427,11.128,2
9.768,859,1777536110550.554,11.127,2
9.779,860,1777536110561.681,11.127,2
9.790,861,1777536110572.809,11.128,2
9.802,862,1777536110583.935,11.127,2
9.813,863,1777536110595.062,11.127,2
9.824,864,1777536110606.190,11.128,2
9.835,865,1777536110617.317,11.127,2
9.846,866,1777536110628.443,11.127,2
9.857,867,1777536110639.571,11.128,2
9.868,868,1777536110650.698,11.127,2
9.880,869,1777536110661.825,11.127,2
9.891,870,1777536110672.952,11.127,2
9.902,871,1777536110684.079,11.128,2
9.913,872,1777536110695.206,11.127,2
9.924,873,1777536110706.333,11.127,2
9.935,874,1777536110717.461,11.128,2
9.947,875,1777536110728.587,11.127,2
9.958,876,1777536110739.714,11.127,2
9.980,878,1777536110761.969,22.254,3
9.991,879,1777536110773.096,11.127,3
10.002,880,1777536110784.223,11.128,3
10.013,881,1777536110795.350,11.127,3
10.024,882,1777536110806.477,11.127,3
10.036,883,1777536110817.605,11.128,3
10.046,884,1777536110828.732,11.127,3
10.058,885,1777536110839.858,11.127,3
10.069,886,1777536110850.986,11.128,3
10.080,887,1777536110862.113,11.127,3
10.091,888,1777536110873.240,11.127,3
10.102,889,1777536110884.368,11.128,3
10.113,890,1777536110895.495,11.127,3
10.124,891,1777536110906.621,11.127,3
10.136,892,1777536110917.749,11.128,3
10.147,893,1777536110928.876,11.127,3
10.158,894,1777536110940.003,11.127,3
10.169,895,1777536110951.131,11.128,3
10.180,896,1777536110962.258,11.127,3
10.191,897,1777536110973.384,11.127,3
10.202,898,1777536110984.512,11.128,3
10.213,899,1777536110995.639,11.127,3
10.224,900,1777536111006.766,11.127,3
10.236,901,1777536111017.894,11.128,3
10.247,902,1777536111029.021,11.127,3
10.258,903,1777536111040.147,11.127,3
10.269,904,1777536111051.275,11.128,3
10.280,905,1777536111062.402,11.127,3
10.291,906,1777536111073.529,11.127,3
10.302,907,1777536111084.657,11.128,3
10.314,908,1777536111095.784,11.127,3
10.325,909,1777536111106.911,11.127,3
10.336,910,1777536111118.037,11.127,3
10.347,911,1777536111129.165,11.128,3
10.358,912,1777536111140.292,11.127,3
10.369,913,1777536111151.419,11.127,3
10.381,914,1777536111162.547,11.128,3
10.391,915,1777536111173.674,11.127,3
10.403,916,1777536111184.801,11.127,3
10.414,917,1777536111195.928,11.128,3
10.425,918,1777536111207.055,11.127,3
10.436,919,1777536111218.182,11.127,3
10.447,920,1777536111229.310,11.128,3
10.458,921,1777536111240.437,11.127,3
10.470,922,1777536111251.564,11.127,3
10.481,923,1777536111262.692,11.128,3
10.492,924,1777536111273.819,11.127,3
10.503,925,1777536111284.946,11.127,3
10.514,926,1777536111296.074,11.128,3
10.525,927,1777536111307.201,11.127,3
10.536,928,1777536111318.328,11.127,3
10.547,929,1777536111329.457,11.128,3
10.558,930,1777536111340.584,11.127,3
10.569,931,1777536111351.711,11.127,3
10.581,932,1777536111362.839,11.128,3
10.592,933,1777536111373.966,11.127,3
10.603,934,1777536111385.094,11.127,3
10.614,935,1777536111396.222,11.128,3
10.625,936,1777536111407.349,11.127,3
10.637,937,1777536111418.476,11.127,3
10.648,938,1777536111429.604,11.128,3
10.658,939,1777536111440.732,11.127,3
10.670,940,1777536111451.859,11.127,3
10.681,941,1777536111462.987,11.128,3
10.692,942,1777536111474.114,11.127,3
10.703,943,1777536111485.241,11.127,3
10.714,944,1777536111496.370,11.128,3
10.725,945,1777536111507.497,11.127,3
10.737,946,1777536111518.624,11.127,3
10.748,947,1777536111529.752,11.128,3
10.759,948,1777536111540.880,11.127,3
10.770,949,1777536111552.007,11.127,3
10.781,950,1777536111563.134,11.127,3
10.792,951,1777536111574.262,11.128,3
10.803,952,1777536111585.390,11.127,3
10.814,953,1777536111596.517,11.127,3
10.825,954,1777536111607.645,11.128,3
10.837,955,1777536111618.772,11.127,3
10.848,956,1777536111629.899,11.127,3
10.859,957,1777536111641.028,11.128,3
10.870,958,1777536111652.155,11.127,3
10.881,959,1777536111663.282,11.127,3
10.892,960,1777536111674.411,11.128,3
10.903,961,1777536111685.538,11.127,3
10.915,962,1777536111696.665,11.127,3
10.925,963,1777536111707.793,11.128,3
10.936,964,1777536111718.921,11.127,3
10.948,965,1777536111730.048,11.127,3
10.959,966,1777536111741.176,11.128,3
10.970,967,1777536111752.303,11.127,3
10.981,968,1777536111763.431,11.127,3
10.992,969,1777536111774.559,11.128,3
11.004,970,1777536111785.686,11.127,3
11.015,971,1777536111796.814,11.127,3
11.026,972,1777536111807.942,11.128,3
11.037,973,1777536111819.069,11.127,3
11.048,974,1777536111830.197,11.127,3
11.059,975,1777536111841.325,11.128,3
11.070,976,1777536111852.452,11.127,3
11.081,977,1777536111863.579,11.127,3
11.092,978,1777536111874.708,11.128,3
11.104,979,1777536111885.835,11.127,3
11.115,980,1777536111896.962,11.127,3
11.126,981,1777536111908.091,11.128,3
11.137,982,1777536111919.218,11.127,3
11.148,983,1777536111930.345,11.127,3
11.159,984,1777536111941.474,11.128,3
11.170,985,1777536111952.601,11.127,3
11.181,986,1777536111963.728,11.127,3
11.193,987,1777536111974.857,11.128,3
11.204,988,1777536111985.984,11.127,3
11.215,989,1777536111997.111,11.127,3
11.226,990,1777536112008.239,11.127,3
11.237,991,1777536112019.367,11.128,3
11.248,992,1777536112030.494,11.127,3
11.260,993,1777536112041.622,11.127,3
11.271,994,1777536112052.750,11.128,3
11.281,995,1777536112063.877,11.127,3
11.293,996,1777536112075.005,11.127,3
11.304,997,1777536112086.133,11.128,3
11.315,998,1777536112097.260,11.127,3
11.326,999,1777536112108.388,11.127,3
11.338,1000,1777536112119.516,11.128,3
11.349,1001,1777536112130.644,11.127,3
11.359,1002,1777536112141.771,11.127,3
11.371,1003,1777536112152.899,11.128,3
11.382,1004,1777536112164.027,11.127,3
11.393,1005,1777536112175.154,11.127,3
11.404,1006,1777536112186.282,11.128,3
11.415,1007,1777536112197.410,11.127,3
11.426,1008,1777536112208.537,11.127,3
11.438,1009,1777536112219.666,11.128,3
11.448,1010,1777536112230.793,11.127,3
11.460,1011,1777536112241.920,11.127,3
11.471,1012,1777536112253.049,11.128,3
11.482,1013,1777536112264.176,11.127,3
11.493,1014,1777536112275.303,11.127,3
11.504,1015,1777536112286.431,11.127,3
11.515,1016,1777536112297.557,11.126,3
11.526,1017,1777536112308.683,11.126,3
11.538,1018,1777536112319.810,11.127,3
11.549,1019,1777536112330.936,11.126,3
11.560,1020,1777536112342.062,11.126,3
11.571,1021,1777536112353.189,11.127,3
11.582,1022,1777536112364.315,11.126,3
11.593,1023,1777536112375.441,11.126,3
11.604,1024,1777536112386.568,11.127,3
11.615,1025,1777536112397.694,11.126,3
11.626,1026,1777536112408.821,11.126,3
11.638,1027,1777536112419.948,11.127,3
11.649,1028,1777536112431.074,11.126,3
11.661,1029,1777536112442.200,11.126,3
11.671,1030,1777536112453.326,11.126,3
11.682,1031,1777536112464.453,11.127,3
11.693,1032,1777536112475.579,11.126,3
11.704,1033,1777536112486.705,11.126,3
11.715,1034,1777536112497.832,11.127,3
11.727,1035,1777536112508.958,11.126,3
11.738,1036,1777536112520.084,11.126,3
11.749,1037,1777536112531.211,11.127,3
11.760,1038,1777536112542.337,11.126,3
11.771,1039,1777536112553.463,11.126,3
11.782,1040,1777536112564.591,11.127,3
11.793,1041,1777536112575.717,11.126,3
11.805,1042,1777536112586.843,11.126,3
11.816,1043,1777536112597.970,11.127,3
11.827,1044,1777536112609.096,11.126,3
11.838,1045,1777536112620.222,11.126,3
11.849,1046,1777536112631.349,11.127,3
11.860,1047,1777536112642.475,11.126,3
11.871,1048,1777536112653.601,11.126,3
11.882,1049,1777536112664.728,11.127,3
11.893,1050,1777536112675.854,11.126,3
11.904,1051,1777536112686.980,11.126,3
11.916,1052,1777536112698.107,11.127,3
11.927,1053,1777536112709.233,11.126,3
11.938,1054,1777536112720.359,11.126,3
11.949,1055,1777536112731.486,11.127,3
11.960,1056,1777536112742.613,11.126,3
11.971,1057,1777536112753.739,11.126,3
11.983,1058,1777536112764.865,11.127,3
11.994,1059,1777536112775.992,11.126,3
12.005,1060,1777536112787.118,11.126,3
12.016,1061,1777536112798.245,11.127,3
12.027,1062,1777536112809.371,11.126,3
12.038,1063,1777536112820.497,11.126,3
12.050,1064,1777536112831.624,11.127,3
12.060,1065,1777536112842.750,11.126,3
12.071,1066,1777536112853.876,11.126,3
12.083,1067,1777536112865.003,11.127,3
12.094,1068,1777536112876.129,11.126,3
12.105,1069,1777536112887.255,11.126,3
12.116,1070,1777536112898.381,11.126,3
12.127,1071,1777536112909.508,11.127,3
12.138,1072,1777536112920.634,11.126,3
12.150,1073,1777536112931.760,11.126,3
12.161,1074,1777536112942.887,11.127,3
12.172,1075,1777536112954.013,11.126,3
12.183,1076,1777536112965.139,11.126,3
12.194,1077,1777536112976.267,11.127,3
12.205,1078,1777536112987.393,11.126,3
12.216,1079,1777536112998.519,11.126,3
12.228,1080,1777536113009.646,11.127,3
12.238,1081,1777536113020.772,11.126,3
12.250,1082,1777536113031.898,11.126,3
12.260,1083,1777536113043.025,11.127,3
12.272,1084,1777536113054.151,11.126,3
12.283,1085,1777536113065.277,11.126,3
12.294,1086,1777536113076.404,11.127,3
12.305,1087,1777536113087.530,11.126,3
12.316,1088,1777536113098.656,11.126,3
12.328,1089,1777536113109.783,11.127,3
12.339,1090,1777536113120.909,11.126,3
12.350,1091,1777536113132.035,11.126,3
12.361,1092,1777536113143.162,11.127,3
12.372,1093,1777536113154.288,11.126,3
12.383,1094,1777536113165.414,11.126,3
12.394,1095,1777536113176.541,11.127,3
12.405,1096,1777536113187.667,11.126,3
12.417,1097,1777536113198.793,11.126,3
12.428,1098,1777536113209.920,11.127,3
12.439,1099,1777536113221.046,11.126,3
12.450,1100,1777536113232.172,11.126,3
12.461,1101,1777536113243.299,11.127,3
12.472,1102,1777536113254.425,11.126,3
12.483,1103,1777536113265.551,11.126,3
12.495,1104,1777536113276.679,11.127,3
12.505,1105,1777536113287.805,11.126,3
12.517,1106,1777536113298.931,11.126,3
12.528,1107,1777536113310.058,11.127,3
12.539,1108,1777536113321.185,11.126,3
12.550,1109,1777536113332.311,11.126,3
12.561,1110,1777536113343.437,11.126,3
12.572,1111,1777536113354.564,11.127,3
12.583,1112,1777536113365.691,11.126,3
12.594,1113,1777536113376.817,11.126,3
12.606,1114,1777536113387.944,11.127,3
12.617,1115,1777536113399.071,11.126,3
12.628,1116,1777536113410.197,11.126,3
12.639,1117,1777536113421.324,11.127,3
12.650,1118,1777536113432.450,11.126,3
12.662,1119,1777536113443.577,11.126,3
12.672,1120,1777536113454.704,11.127,3
12.683,1121,1777536113465.830,11.126,3
12.695,1122,1777536113476.957,11.126,3
12.706,1123,1777536113488.084,11.127,3
12.717,1124,1777536113499.210,11.126,3
12.729,1125,1777536113510.336,11.126,3
12.739,1126,1777536113521.464,11.127,3
12.750,1127,1777536113532.590,11.126,3
12.762,1128,1777536113543.716,11.126,3
12.773,1129,1777536113554.843,11.127,3
12.784,1130,1777536113565.970,11.126,3
12.795,1131,1777536113577.096,11.126,3
12.806,1132,1777536113588.223,11.127,3
12.817,1133,1777536113599.349,11.126,3
12.829,1134,1777536113610.476,11.126,3
12.839,1135,1777536113621.603,11.127,3
12.850,1136,1777536113632.729,11.126,3
12.861,1137,1777536113643.855,11.126,3
12.873,1138,1777536113654.983,11.127,3
12.884,1139,1777536113666.109,11.126,3
12.895,1140,1777536113677.235,11.126,3
12.906,1141,1777536113688.363,11.127,3
12.917,1142,1777536113699.489,11.126,3
12.928,1143,1777536113710.615,11.126,3
12.939,1144,1777536113721.742,11.127,3
12.951,1145,1777536113732.869,11.126,3
12.962,1146,1777536113743.995,11.126,3
12.973,1147,1777536113755.122,11.127,3
12.984,1148,1777536113766.249,11.126,3
12.995,1149,1777536113777.375,11.126,3
13.006,1150,1777536113788.501,11.126,3
13.017,1151,1777536113799.628,11.127,3
13.029,1152,1777536113810.755,11.126,3
13.040,1153,1777536113821.881,11.126,3
13.051,1154,1777536113833.008,11.127,3
13.062,1155,1777536113844.134,11.126,3
13.073,1156,1777536113855.261,11.126,3
13.084,1157,1777536113866.388,11.127,3
13.095,1158,1777536113877.514,11.126,3
13.107,1159,1777536113888.640,11.126,3
13.117,1160,1777536113899.768,11.127,3
13.129,1161,1777536113910.894,11.126,3
13.140,1162,1777536113922.020,11.126,3
13.151,1163,1777536113933.147,11.127,3
13.162,1164,1777536113944.274,11.126,3
13.173,1165,1777536113955.400,11.126,3
13.185,1166,1777536113966.527,11.127,3
13.195,1167,1777536113977.654,11.126,3
13.206,1168,1777536113988.780,11.126,3
13.217,1169,1777536113999.907,11.127,3
13.229,1170,1777536114011.033,11.126,3
13.240,1171,1777536114022.160,11.126,3
13.251,1172,1777536114033.287,11.127,3
13.262,1173,1777536114044.413,11.126,3
13.273,1174,1777536114055.540,11.126,3
13.284,1175,1777536114066.667,11.127,3
13.295,1176,1777536114077.793,11.126,3
13.306,1177,1777536114088.919,11.126,3
13.318,1178,1777536114100.047,11.127,3
13.329,1179,1777536114111.173,11.126,3
13.340,1180,1777536114122.299,11.126,3
13.351,1181,1777536114133.426,11.127,3
13.362,1182,1777536114144.552,11.126,3
13.373,1183,1777536114155.679,11.126,3
13.384,1184,1777536114166.806,11.127,3
13.395,1185,1777536114177.932,11.126,3
13.407,1186,1777536114189.059,11.126,3
13.418,1187,1777536114200.186,11.127,3
13.429,1188,1777536114211.312,11.126,3
13.440,1189,1777536114222.438,11.126,3
13.451,1190,1777536114233.565,11.126,3
13.462,1191,1777536114244.692,11.127,3
13.474,1192,1777536114255.818,11.126,3
13.485,1193,1777536114266.945,11.126,3
13.496,1194,1777536114278.072,11.127,3
13.507,1195,1777536114289.198,11.126,3
13.518,1196,1777536114300.324,11.126,3
13.529,1197,1777536114311.452,11.127,3
13.540,1198,1777536114322.578,11.126,3
13.551,1199,1777536114333.705,11.126,3
13.562,1200,1777536114344.832,11.127,3
13.574,1201,1777536114355.958,11.126,3
13.585,1202,1777536114367.085,11.126,3
13.596,1203,1777536114378.212,11.127,3
13.607,1204,1777536114389.338,11.126,3
13.618,1205,1777536114400.465,11.126,3
13.630,1206,1777536114411.592,11.127,3
13.640,1207,1777536114422.718,11.126,3
13.652,1208,1777536114433.845,11.126,3
13.662,1209,1777536114444.972,11.127,3
13.674,1210,1777536114456.098,11.126,3
13.685,1211,1777536114467.225,11.126,3
13.696,1212,1777536114478.352,11.127,3
13.707,1213,1777536114489.479,11.126,3
13.718,1214,1777536114500.605,11.126,3
13.729,1215,1777536114511.732,11.127,3
13.740,1216,1777536114522.858,11.126,3
13.752,1217,1777536114533.985,11.126,3
13.763,1218,1777536114545.112,11.127,3
13.774,1219,1777536114556.239,11.126,3
13.785,1220,1777536114567.365,11.126,3
13.796,1221,1777536114578.492,11.127,3
13.807,1222,1777536114589.619,11.126,3
13.818,1223,1777536114600.745,11.126,3
13.829,1224,1777536114611.872,11.127,3
13.840,1225,1777536114622.999,11.126,3
13.852,1226,1777536114634.125,11.126,3
13.863,1227,1777536114645.252,11.127,3
13.874,1228,1777536114656.379,11.126,3
13.885,1229,1777536114667.505,11.126,3
13.896,1230,1777536114678.631,11.126,3
13.907,1231,1777536114689.759,11.127,3
13.918,1232,1777536114700.885,11.126,3
13.929,1233,1777536114712.011,11.126,3
13.941,1234,1777536114723.139,11.127,3
13.952,1235,1777536114734.265,11.126,3
13.963,1236,1777536114745.391,11.126,3
13.974,1237,1777536114756.519,11.127,3
13.985,1238,1777536114767.645,11.126,3
13.996,1239,1777536114778.771,11.126,3
14.007,1240,1777536114789.899,11.127,3
14.018,1241,1777536114801.025,11.126,3
14.030,1242,1777536114812.151,11.126,3
14.041,1243,1777536114823.279,11.127,3
14.052,1244,1777536114834.405,11.126,3
14.063,1245,1777536114845.531,11.126,3
14.074,1246,1777536114856.659,11.127,3
14.085,1247,1777536114867.785,11.126,3
14.096,1248,1777536114878.912,11.126,3
14.108,1249,1777536114890.039,11.127,3
14.119,1250,1777536114901.165,11.126,3
14.130,1251,1777536114912.292,11.126,3
14.141,1252,1777536114923.419,11.127,3
14.152,1253,1777536114934.545,11.126,3
14.164,1254,1777536114945.672,11.126,3
14.174,1255,1777536114956.799,11.127,3
14.185,1256,1777536114967.925,11.126,3
14.197,1257,1777536114979.052,11.126,3
14.208,1258,1777536114990.179,11.127,3
14.219,1259,1777536115001.305,11.126,3
14.230,1260,1777536115012.432,11.126,3
14.241,1261,1777536115023.559,11.127,3
14.252,1262,1777536115034.685,11.126,3
14.264,1263,1777536115045.812,11.126,3
14.275,1264,1777536115056.939,11.127,3
14.286,1265,1777536115068.065,11.126,3
14.297,1266,1777536115079.192,11.126,3
14.308,1267,1777536115090.319,11.127,3
14.319,1268,1777536115101.445,11.126,3
14.330,1269,1777536115112.572,11.126,3
14.341,1270,1777536115123.698,11.126,3
14.352,1271,1777536115134.825,11.127,3
14.363,1272,1777536115145.952,11.126,3
14.375,1273,1777536115157.078,11.126,3
14.386,1274,1777536115168.206,11.127,3
14.397,1275,1777536115179.332,11.126,3
14.408,1276,1777536115190.458,11.126,3
14.420,1277,1777536115201.585,11.127,3
14.430,1278,1777536115212.712,11.126,3
14.441,1279,1777536115223.838,11.126,3
14.453,1280,1777536115234.966,11.127,3
14.464,1281,1777536115246.092,11.126,3
14.475,1282,1777536115257.218,11.126,3
14.486,1283,1777536115268.346,11.127,3
14.497,1284,1777536115279.472,11.126,3
14.508,1285,1777536115290.598,11.126,3
14.519,1286,1777536115301.726,11.127,3
14.530,1287,1777536115312.852,11.126,3
14.541,1288,1777536115323.979,11.126,3
14.553,1289,1777536115335.106,11.127,3
14.564,1290,1777536115346.233,11.126,3
14.575,1291,1777536115357.359,11.126,3
14.586,1292,1777536115368.487,11.127,3
14.597,1293,1777536115379.613,11.126,3
14.608,1294,1777536115390.740,11.126,3
14.620,1295,1777536115401.867,11.127,3
14.630,1296,1777536115412.993,11.126,3
14.642,1297,1777536115424.120,11.126,3
14.653,1298,1777536115435.247,11.127,3
14.664,1299,1777536115446.374,11.126,3
14.675,1300,1777536115457.500,11.126,3
14.686,1301,1777536115468.628,11.127,3
14.697,1302,1777536115479.754,11.126,3
14.708,1303,1777536115490.881,11.126,3
14.720,1304,1777536115502.008,11.127,3
14.731,1305,1777536115513.135,11.126,3
14.742,1306,1777536115524.261,11.126,3
14.753,1307,1777536115535.388,11.127,3
14.764,1308,1777536115546.515,11.126,3
14.775,1309,1777536115557.641,11.126,3
14.786,1310,1777536115568.768,11.126,3
14.798,1311,1777536115579.895,11.127,3
14.809,1312,1777536115591.022,11.126,3
14.820,1313,1777536115602.148,11.126,3
14.831,1314,1777536115613.276,11.127,3
14.842,1315,1777536115624.402,11.126,3
14.853,1316,1777536115635.529,11.126,3
14.864,1317,1777536115646.656,11.127,3
14.875,1318,1777536115657.782,11.126,3
14.887,1319,1777536115668.909,11.126,3
14.898,1320,1777536115680.036,11.127,3
14.909,1321,1777536115691.163,11.126,3
14.920,1322,1777536115702.289,11.126,3
14.931,1323,1777536115713.417,11.127,3
14.942,1324,1777536115724.543,11.126,3
14.954,1325,1777536115735.670,11.126,3
14.964,1326,1777536115746.797,11.127,3
14.976,1327,1777536115757.924,11.126,3
14.987,1328,1777536115769.050,11.126,3
14.998,1329,1777536115780.177,11.127,3
15.009,1330,1777536115791.304,11.126,3
15.020,1331,1777536115802.430,11.126,3
15.032,1332,1777536115813.558,11.127,3
15.042,1333,1777536115824.684,11.126,3
15.053,1334,1777536115835.811,11.126,3
15.065,1335,1777536115846.938,11.127,3
15.076,1336,1777536115858.065,11.126,3
15.087,1337,1777536115869.191,11.126,3
15.098,1338,1777536115880.319,11.127,3
15.109,1339,1777536115891.445,11.126,3
15.121,1340,1777536115902.572,11.126,3
15.131,1341,1777536115913.699,11.127,3
15.142,1342,1777536115924.825,11.126,3
15.153,1343,1777536115935.952,11.126,3
15.165,1344,1777536115947.079,11.127,3
15.176,1345,1777536115958.206,11.126,3
15.188,1346,1777536115969.332,11.126,3
15.198,1347,1777536115980.460,11.127,3
15.210,1348,1777536115991.586,11.126,3
15.220,1349,1777536116002.713,11.126,3
15.232,1350,1777536116013.839,11.126,3
15.243,1351,1777536116024.967,11.127,3
15.254,1352,1777536116036.093,11.126,3
15.265,1353,1777536116047.219,11.126,3
15.276,1354,1777536116058.347,11.128,3
15.287,1355,1777536116069.474,11.126,3
15.298,1356,1777536116080.600,11.126,3
15.310,1357,1777536116091.728,11.127,3
15.321,1358,1777536116102.854,11.126,3
15.332,1359,1777536116113.980,11.126,3
15.343,1360,1777536116125.108,11.127,3
15.354,1361,1777536116136.234,11.126,3
15.365,1362,1777536116147.361,11.126,3
15.376,1363,1777536116158.488,11.127,3
15.387,1364,1777536116169.615,11.126,3
15.399,1365,1777536116180.741,11.126,3
15.410,1366,1777536116191.869,11.127,3
15.421,1367,1777536116202.995,11.126,3
15.432,1368,1777536116214.122,11.126,3
15.443,1369,1777536116225.249,11.127,3
15.454,1370,1777536116236.375,11.126,3
15.465,1371,1777536116247.502,11.126,3
15.477,1372,1777536116258.630,11.128,3
15.487,1373,1777536116269.756,11.126,3
15.498,1374,1777536116280.882,11.126,3
15.510,1375,1777536116292.010,11.127,3
15.521,1376,1777536116303.136,11.126,3
15.532,1377,1777536116314.262,11.126,3
