t_s,frame_number,hw_ts_ms,host_dt_ms,missed_total
7.957,696,1777461431130.667,11.127,0
7.968,697,1777461431141.795,11.128,0
7.979,698,1777461431152.922,11.127,0
7.990,699,1777461431164.049,11.127,0
8.001,700,1777461431175.177,11.128,0
8.013,701,1777461431186.304,11.127,0
8.023,702,1777461431197.431,11.127,0
8.035,703,1777461431208.559,11.128,0
8.046,704,1777461431219.686,11.127,0
8.057,705,1777461431230.812,11.127,0
8.068,706,1777461431241.940,11.128,0
8.079,707,1777461431253.067,11.127,0
8.091,708,1777461431264.194,11.127,0
8.101,709,1777461431275.322,11.128,0
8.112,710,1777461431286.449,11.127,0
8.124,711,1777461431297.576,11.127,0
8.134,712,1777461431308.704,11.128,0
8.146,713,1777461431319.831,11.127,0
8.157,714,1777461431330.958,11.127,0
8.168,715,1777461431342.085,11.127,0
8.179,716,1777461431353.213,11.128,0
8.191,717,1777461431364.340,11.127,0
8.201,718,1777461431375.467,11.127,0
8.213,719,1777461431386.594,11.128,0
8.224,720,1777461431397.721,11.127,0
8.235,721,1777461431408.848,11.127,0
8.246,722,1777461431419.976,11.128,0
8.257,723,1777461431431.103,11.127,0
8.268,724,1777461431442.230,11.127,0
8.280,725,1777461431453.358,11.128,0
8.291,726,1777461431464.485,11.127,0
8.302,727,1777461431475.612,11.127,0
8.313,728,1777461431486.740,11.128,0
8.324,729,1777461431497.867,11.127,0
8.335,730,1777461431508.994,11.127,0
8.346,731,1777461431520.122,11.128,0
8.357,732,1777461431531.249,11.127,0
8.368,733,1777461431542.375,11.127,0
8.380,734,1777461431553.503,11.128,0
8.391,735,1777461431564.630,11.127,0
8.402,736,1777461431575.757,11.127,0
8.413,737,1777461431586.885,11.128,0
8.424,738,1777461431598.012,11.127,0
8.435,739,1777461431609.139,11.127,0
8.447,740,1777461431620.267,11.128,0
8.458,741,1777461431631.394,11.127,0
8.468,742,1777461431642.521,11.127,0
8.480,743,1777461431653.649,11.128,0
8.491,744,1777461431664.776,11.127,0
8.502,745,1777461431675.903,11.127,0
8.513,746,1777461431687.031,11.128,0
8.524,747,1777461431698.157,11.127,0
8.535,748,1777461431709.284,11.127,0
8.547,749,1777461431720.412,11.128,0
8.558,750,1777461431731.539,11.127,0
8.569,751,1777461431742.666,11.127,0
8.580,752,1777461431753.794,11.128,0
8.591,753,1777461431764.921,11.127,0
8.602,754,1777461431776.048,11.127,0
8.613,755,1777461431787.175,11.127,0
8.624,756,1777461431798.303,11.128,0
8.635,757,1777461431809.430,11.127,0
8.647,758,1777461431820.557,11.127,0
8.658,759,1777461431831.685,11.128,0
8.669,760,1777461431842.812,11.127,0
8.680,761,1777461431853.938,11.127,0
8.691,762,1777461431865.066,11.128,0
8.702,763,1777461431876.193,11.127,0
8.713,764,1777461431887.320,11.127,0
8.724,765,1777461431898.448,11.128,0
8.736,766,1777461431909.575,11.127,0
8.747,767,1777461431920.702,11.127,0
8.758,768,1777461431931.830,11.128,0
8.769,769,1777461431942.957,11.127,0
8.780,770,1777461431954.084,11.127,0
8.791,771,1777461431965.212,11.128,0
8.802,772,1777461431976.339,11.127,0
8.813,773,1777461431987.466,11.127,0
8.825,774,1777461431998.594,11.128,0
8.836,775,1777461432009.720,11.127,0
8.847,776,1777461432020.847,11.127,0
8.858,777,1777461432031.975,11.128,0
8.869,778,1777461432043.102,11.127,0
8.880,779,1777461432054.229,11.127,0
8.891,780,1777461432065.357,11.128,0
8.902,781,1777461432076.484,11.127,0
8.914,782,1777461432087.611,11.127,0
8.925,783,1777461432098.739,11.128,0
8.936,784,1777461432109.866,11.127,0
8.947,785,1777461432120.993,11.127,0
8.958,786,1777461432132.121,11.128,0
8.969,787,1777461432143.248,11.127,0
8.980,788,1777461432154.375,11.127,0
8.991,789,1777461432165.503,11.128,0
9.003,790,1777461432176.630,11.127,0
9.014,791,1777461432187.757,11.127,0
9.025,792,1777461432198.885,11.128,0
9.036,793,1777461432210.011,11.127,0
9.047,794,1777461432221.138,11.127,0
9.059,795,1777461432232.265,11.127,0
9.069,796,1777461432243.393,11.128,0
9.080,797,1777461432254.520,11.127,0
9.091,798,1777461432265.647,11.127,0
9.103,799,1777461432276.775,11.128,0
9.114,800,1777461432287.902,11.127,0
9.125,801,1777461432299.029,11.127,0
9.136,802,1777461432310.157,11.128,0
9.147,803,1777461432321.284,11.127,0
9.158,804,1777461432332.411,11.127,0
9.169,805,1777461432343.539,11.128,0
9.181,806,1777461432354.666,11.127,0
9.192,807,1777461432365.793,11.127,0
9.203,808,1777461432376.921,11.128,0
9.214,809,1777461432388.048,11.127,0
9.225,810,1777461432399.175,11.127,0
9.236,811,1777461432410.302,11.128,0
9.248,812,1777461432421.429,11.127,0
9.259,813,1777461432432.556,11.127,0
9.270,814,1777461432443.684,11.128,0
9.281,815,1777461432454.811,11.127,0
9.292,816,1777461432465.938,11.127,0
9.303,817,1777461432477.066,11.128,0
9.314,818,1777461432488.193,11.127,0
9.325,819,1777461432499.320,11.127,0
9.336,820,1777461432510.448,11.128,0
9.347,821,1777461432521.575,11.127,0
9.358,822,1777461432532.702,11.127,0
9.370,823,1777461432543.830,11.128,0
9.381,824,1777461432554.957,11.127,0
9.392,825,1777461432566.084,11.127,0
9.403,826,1777461432577.212,11.128,0
9.414,827,1777461432588.339,11.127,0
9.425,828,1777461432599.466,11.127,0
9.436,829,1777461432610.594,11.128,0
9.448,830,1777461432621.721,11.127,0
9.459,831,1777461432632.848,11.127,0
9.470,832,1777461432643.976,11.128,0
9.481,833,1777461432655.103,11.127,0
9.492,834,1777461432666.229,11.127,0
9.504,835,1777461432677.356,11.127,0
9.514,836,1777461432688.484,11.128,0
9.525,837,1777461432699.611,11.127,0
9.537,838,1777461432710.738,11.127,0
9.548,839,1777461432721.866,11.128,0
9.559,840,1777461432732.993,11.127,0
9.570,841,1777461432744.120,11.127,0
9.581,842,1777461432755.247,11.128,0
9.592,843,1777461432766.374,11.127,0
9.603,844,1777461432777.501,11.127,0
9.614,845,1777461432788.629,11.128,0
9.626,846,1777461432799.756,11.127,0
9.637,847,1777461432810.883,11.127,0
9.648,848,1777461432822.011,11.128,0
9.659,849,1777461432833.138,11.127,0
9.670,850,1777461432844.264,11.127,0
9.681,851,1777461432855.392,11.128,0
9.693,852,1777461432866.519,11.127,0
9.704,853,1777461432877.646,11.127,0
9.715,854,1777461432888.774,11.128,0
9.726,855,1777461432899.901,11.127,0
9.737,856,1777461432911.028,11.127,0
9.748,857,1777461432922.156,11.128,0
9.759,858,1777461432933.283,11.127,0
9.770,859,1777461432944.409,11.127,0
9.782,860,1777461432955.537,11.128,0
9.793,861,1777461432966.664,11.127,0
9.804,862,1777461432977.791,11.127,0
9.815,863,1777461432988.919,11.128,0
9.826,864,1777461433000.046,11.127,0
9.837,865,1777461433011.173,11.127,0
9.849,866,1777461433022.301,11.128,0
9.859,867,1777461433033.428,11.127,0
9.871,868,1777461433044.554,11.127,0
9.882,869,1777461433055.682,11.128,0
9.893,870,1777461433066.809,11.127,0
9.904,871,1777461433077.936,11.127,0
9.915,872,1777461433089.064,11.128,0
9.926,873,1777461433100.191,11.127,0
9.938,874,1777461433111.318,11.127,0
9.948,875,1777461433122.445,11.127,0
9.960,876,1777461433133.573,11.128,0
9.971,877,1777461433144.699,11.127,0
9.982,878,1777461433155.826,11.127,0
9.993,879,1777461433166.954,11.128,0
10.005,880,1777461433178.081,11.127,0
10.015,881,1777461433189.208,11.127,0
10.027,882,1777461433200.336,11.128,0
10.037,883,1777461433211.463,11.127,0
10.048,884,1777461433222.590,11.127,0
10.060,885,1777461433233.718,11.128,0
10.071,886,1777461433244.844,11.127,0
10.082,887,1777461433255.971,11.127,0
10.093,888,1777461433267.099,11.128,0
10.105,889,1777461433278.226,11.127,0
10.115,890,1777461433289.353,11.127,0
10.126,891,1777461433300.481,11.128,0
10.138,892,1777461433311.608,11.127,0
10.149,893,1777461433322.735,11.127,0
10.160,894,1777461433333.863,11.128,0
10.171,895,1777461433344.990,11.127,0
10.182,896,1777461433356.116,11.127,0
10.194,897,1777461433367.244,11.128,0
10.204,898,1777461433378.371,11.127,0
10.216,899,1777461433389.498,11.127,0
10.227,900,1777461433400.626,11.128,0
10.238,901,1777461433411.753,11.127,0
10.249,902,1777461433422.880,11.127,0
10.260,903,1777461433434.008,11.128,0
10.271,904,1777461433445.135,11.127,0
10.282,905,1777461433456.261,11.127,0
10.294,906,1777461433467.389,11.128,0
10.305,907,1777461433478.516,11.127,0
10.315,908,1777461433489.643,11.127,0
10.327,909,1777461433500.771,11.128,0
10.338,910,1777461433511.898,11.127,0
10.349,911,1777461433523.025,11.127,0
10.360,912,1777461433534.153,11.128,0
10.372,913,1777461433545.280,11.127,0
10.383,914,1777461433556.406,11.127,0
10.394,915,1777461433567.533,11.127,0
10.404,916,1777461433578.661,11.128,0
10.416,917,1777461433589.788,11.127,0
10.427,918,1777461433600.915,11.127,0
10.438,919,1777461433612.043,11.128,0
10.449,920,1777461433623.170,11.127,0
10.460,921,1777461433634.297,11.127,0
10.471,922,1777461433645.425,11.128,0
10.482,923,1777461433656.552,11.127,0
10.494,924,1777461433667.679,11.127,0
10.505,925,1777461433678.807,11.128,0
10.516,926,1777461433689.934,11.127,0
10.527,927,1777461433701.061,11.127,0
10.538,928,1777461433712.189,11.128,0
10.549,929,1777461433723.316,11.127,0
10.561,930,1777461433734.443,11.127,0
10.571,931,1777461433745.571,11.128,0
10.583,932,1777461433756.698,11.127,0
10.594,933,1777461433767.825,11.127,0
10.605,934,1777461433778.953,11.128,0
10.616,935,1777461433790.080,11.127,0
10.627,936,1777461433801.207,11.127,0
10.638,937,1777461433812.335,11.128,0
10.649,938,1777461433823.462,11.127,0
10.660,939,1777461433834.589,11.127,0
10.671,940,1777461433845.718,11.128,0
10.683,941,1777461433856.844,11.127,0
10.694,942,1777461433867.971,11.127,0
10.705,943,1777461433879.100,11.128,0
10.716,944,1777461433890.227,11.127,0
10.727,945,1777461433901.354,11.127,0
10.738,946,1777461433912.482,11.128,0
10.749,947,1777461433923.609,11.127,0
10.760,948,1777461433934.736,11.127,0
10.772,949,1777461433945.864,11.128,0
10.783,950,1777461433956.991,11.127,0
10.794,951,1777461433968.118,11.127,0
10.805,952,1777461433979.246,11.128,0
10.816,953,1777461433990.373,11.127,0
10.827,954,1777461434001.500,11.127,0
10.838,955,1777461434012.627,11.127,0
10.850,956,1777461434023.755,11.128,0
10.861,957,1777461434034.882,11.127,0
10.872,958,1777461434046.010,11.127,0
10.883,959,1777461434057.137,11.128,0
10.894,960,1777461434068.265,11.127,0
10.905,961,1777461434079.392,11.127,0
10.916,962,1777461434090.520,11.128,0
10.928,963,1777461434101.647,11.127,0
10.939,964,1777461434112.774,11.127,0
10.950,965,1777461434123.902,11.128,0
10.961,966,1777461434135.029,11.127,0
10.972,967,1777461434146.156,11.127,0
10.983,968,1777461434157.284,11.128,0
10.994,969,1777461434168.411,11.127,0
11.006,970,1777461434179.538,11.127,0
11.016,971,1777461434190.666,11.128,0
11.028,972,1777461434201.793,11.127,0
11.039,973,1777461434212.920,11.127,0
11.050,974,1777461434224.048,11.128,0
11.061,975,1777461434235.176,11.127,0
11.072,976,1777461434246.302,11.127,0
11.083,977,1777461434257.431,11.128,0
11.094,978,1777461434268.558,11.127,0
11.106,979,1777461434279.685,11.127,0
11.117,980,1777461434290.813,11.128,0
11.128,981,1777461434301.940,11.127,0
11.139,982,1777461434313.067,11.127,0
11.150,983,1777461434324.195,11.128,0
11.161,984,1777461434335.322,11.127,0
11.172,985,1777461434346.449,11.127,0
11.183,986,1777461434357.577,11.128,0
11.194,987,1777461434368.704,11.127,0
11.206,988,1777461434379.831,11.127,0
11.217,989,1777461434390.959,11.128,0
11.228,990,1777461434402.086,11.127,0
11.239,991,1777461434413.214,11.127,0
11.250,992,1777461434424.342,11.128,0
11.261,993,1777461434435.469,11.127,0
11.272,994,1777461434446.596,11.127,0
11.283,995,1777461434457.723,11.127,0
11.295,996,1777461434468.851,11.128,0
11.306,997,1777461434479.978,11.127,0
11.317,998,1777461434491.105,11.127,0
11.328,999,1777461434502.233,11.128,0
11.339,1000,1777461434513.360,11.127,0
11.350,1001,1777461434524.487,11.127,0
11.361,1002,1777461434535.615,11.128,0
11.372,1003,1777461434546.742,11.127,0
11.384,1004,1777461434557.870,11.127,0
11.395,1005,1777461434568.998,11.128,0
11.406,1006,1777461434580.125,11.127,0
11.417,1007,1777461434591.252,11.127,0
11.428,1008,1777461434602.380,11.128,0
11.439,1009,1777461434613.507,11.127,0
11.450,1010,1777461434624.634,11.127,0
11.462,1011,1777461434635.762,11.128,0
11.473,1012,1777461434646.889,11.127,0
11.484,1013,1777461434658.016,11.127,0
11.495,1014,1777461434669.144,11.128,0
11.506,1015,1777461434680.271,11.127,0
11.517,1016,1777461434691.398,11.127,0
11.528,1017,1777461434702.526,11.128,0
11.540,1018,1777461434713.653,11.127,0
11.551,1019,1777461434724.780,11.127,0
11.562,1020,1777461434735.908,11.128,0
11.573,1021,1777461434747.035,11.127,0
11.584,1022,1777461434758.162,11.127,0
11.595,1023,1777461434769.290,11.128,0
11.606,1024,1777461434780.417,11.127,0
11.618,1025,1777461434791.544,11.127,0
11.628,1026,1777461434802.672,11.128,0
11.640,1027,1777461434813.799,11.127,0
11.651,1028,1777461434824.926,11.127,0
11.662,1029,1777461434836.054,11.128,0
11.673,1030,1777461434847.181,11.127,0
11.684,1031,1777461434858.308,11.127,0
11.695,1032,1777461434869.436,11.128,0
11.707,1033,1777461434880.563,11.127,0
11.718,1034,1777461434891.690,11.127,0
11.729,1035,1777461434902.817,11.127,0
11.740,1036,1777461434913.945,11.128,0
11.751,1037,1777461434925.072,11.127,0
11.762,1038,1777461434936.199,11.127,0
11.774,1039,1777461434947.327,11.128,0
11.784,1040,1777461434958.454,11.127,0
11.796,1041,1777461434969.581,11.127,0
11.807,1042,1777461434980.709,11.128,0
11.818,1043,1777461434991.836,11.127,0
11.829,1044,1777461435002.963,11.127,0
11.840,1045,1777461435014.091,11.128,0
11.851,1046,1777461435025.218,11.127,0
11.863,1047,1777461435036.345,11.127,0
11.873,1048,1777461435047.473,11.128,0
11.885,1049,1777461435058.600,11.127,0
11.896,1050,1777461435069.727,11.127,0
11.907,1051,1777461435080.855,11.128,0
11.918,1052,1777461435091.982,11.127,0
11.930,1053,1777461435103.109,11.127,0
11.940,1054,1777461435114.237,11.128,0
11.951,1055,1777461435125.364,11.127,0
11.962,1056,1777461435136.491,11.127,0
11.973,1057,1777461435147.619,11.128,0
11.985,1058,1777461435158.746,11.127,0
11.996,1059,1777461435169.873,11.127,0
12.007,1060,1777461435181.001,11.128,0
12.018,1061,1777461435192.128,11.127,0
12.029,1062,1777461435203.255,11.127,0
12.041,1063,1777461435214.383,11.128,0
12.051,1064,1777461435225.510,11.127,0
12.062,1065,1777461435236.637,11.127,0
12.074,1066,1777461435247.765,11.128,0
12.085,1067,1777461435258.892,11.127,0
12.096,1068,1777461435270.019,11.127,0
12.107,1069,1777461435281.147,11.128,0
12.118,1070,1777461435292.274,11.127,0
12.129,1071,1777461435303.401,11.127,0
12.140,1072,1777461435314.529,11.128,0
12.152,1073,1777461435325.656,11.127,0
12.163,1074,1777461435336.783,11.127,0
12.174,1075,1777461435347.910,11.127,0
12.185,1076,1777461435359.039,11.128,0
12.196,1077,1777461435370.166,11.127,0
12.207,1078,1777461435381.292,11.127,0
12.218,1079,1777461435392.420,11.128,0
12.230,1080,1777461435403.548,11.127,0
12.240,1081,1777461435414.675,11.127,0
12.252,1082,1777461435425.802,11.128,0
12.263,1083,1777461435436.930,11.127,0
12.274,1084,1777461435448.057,11.127,0
12.285,1085,1777461435459.185,11.128,0
12.296,1086,1777461435470.312,11.127,0
12.308,1087,1777461435481.439,11.127,0
12.318,1088,1777461435492.567,11.128,0
12.330,1089,1777461435503.694,11.127,0
12.341,1090,1777461435514.821,11.127,0
12.352,1091,1777461435525.949,11.128,0
12.363,1092,1777461435537.076,11.127,0
12.374,1093,1777461435548.203,11.127,0
12.385,1094,1777461435559.331,11.128,0
12.396,1095,1777461435570.458,11.127,0
12.407,1096,1777461435581.585,11.127,0
12.419,1097,1777461435592.713,11.128,0
12.430,1098,1777461435603.840,11.127,0
12.441,1099,1777461435614.967,11.127,0
12.452,1100,1777461435626.095,11.128,0
12.463,1101,1777461435637.222,11.127,0
12.474,1102,1777461435648.349,11.127,0
12.485,1103,1777461435659.477,11.128,0
12.497,1104,1777461435670.604,11.127,0
12.508,1105,1777461435681.730,11.127,0
12.519,1106,1777461435692.858,11.128,0
12.530,1107,1777461435703.985,11.127,0
12.541,1108,1777461435715.112,11.127,0
12.552,1109,1777461435726.240,11.128,0
12.563,1110,1777461435737.367,11.127,0
12.574,1111,1777461435748.494,11.127,0
12.586,1112,1777461435759.622,11.128,0
12.597,1113,1777461435770.749,11.127,0
12.608,1114,1777461435781.875,11.127,0
12.619,1115,1777461435793.002,11.127,0
12.630,1116,1777461435804.130,11.128,0
12.641,1117,1777461435815.257,11.127,0
12.653,1118,1777461435826.384,11.127,0
12.663,1119,1777461435837.512,11.128,0
12.675,1120,1777461435848.639,11.127,0
12.686,1121,1777461435859.766,11.127,0
12.697,1122,1777461435870.894,11.128,0
12.708,1123,1777461435882.021,11.127,0
12.719,1124,1777461435893.147,11.127,0
12.730,1125,1777461435904.275,11.128,0
12.742,1126,1777461435915.402,11.127,0
12.752,1127,1777461435926.529,11.127,0
12.763,1128,1777461435937.657,11.128,0
12.775,1129,1777461435948.784,11.127,0
12.786,1130,1777461435959.911,11.127,0
12.797,1131,1777461435971.039,11.128,0
12.808,1132,1777461435982.166,11.127,0
12.819,1133,1777461435993.293,11.127,0
12.831,1134,1777461436004.420,11.128,0
12.841,1135,1777461436015.547,11.127,0
12.853,1136,1777461436026.674,11.127,0
12.864,1137,1777461436037.802,11.128,0
12.875,1138,1777461436048.929,11.127,0
12.886,1139,1777461436060.056,11.127,0
12.897,1140,1777461436071.184,11.128,0
12.909,1141,1777461436082.311,11.127,0
12.919,1142,1777461436093.438,11.127,0
12.931,1143,1777461436104.566,11.128,0
12.942,1144,1777461436115.692,11.127,0
12.953,1145,1777461436126.819,11.127,0
12.964,1146,1777461436137.947,11.128,0
12.975,1147,1777461436149.074,11.127,0
12.986,1148,1777461436160.201,11.127,0
12.997,1149,1777461436171.329,11.128,0
13.009,1150,1777461436182.456,11.127,0
13.020,1151,1777461436193.583,11.127,0
13.031,1152,1777461436204.711,11.128,0
13.042,1153,1777461436215.838,11.127,0
13.053,1154,1777461436226.964,11.127,0
13.064,1155,1777461436238.091,11.127,0
13.075,1156,1777461436249.219,11.128,0
13.086,1157,1777461436260.346,11.127,0
13.097,1158,1777461436271.473,11.127,0
13.109,1159,1777461436282.601,11.128,0
13.120,1160,1777461436293.728,11.127,0
13.131,1161,1777461436304.855,11.127,0
13.142,1162,1777461436315.983,11.128,0
13.154,1163,1777461436327.110,11.127,0
13.164,1164,1777461436338.236,11.127,0
13.176,1165,1777461436349.364,11.128,0
13.186,1166,1777461436360.491,11.127,0
13.198,1167,1777461436371.618,11.127,0
13.209,1168,1777461436382.746,11.128,0
13.220,1169,1777461436393.873,11.127,0
13.231,1170,1777461436405.000,11.127,0
13.242,1171,1777461436416.128,11.128,0
13.253,1172,1777461436427.255,11.127,0
13.265,1173,1777461436438.382,11.127,0
13.275,1174,1777461436449.509,11.128,0
13.287,1175,1777461436460.636,11.127,0
13.298,1176,1777461436471.763,11.127,0
13.309,1177,1777461436482.891,11.128,0
13.320,1178,1777461436494.018,11.127,0
13.331,1179,1777461436505.145,11.127,0
13.343,1180,1777461436516.273,11.128,0
13.353,1181,1777461436527.400,11.127,0
13.364,1182,1777461436538.527,11.127,0
13.376,1183,1777461436549.655,11.128,0
13.387,1184,1777461436560.781,11.127,0
13.398,1185,1777461436571.908,11.127,0
13.409,1186,1777461436583.036,11.128,0
13.421,1187,1777461436594.163,11.127,0
13.432,1188,1777461436605.290,11.127,0
13.442,1189,1777461436616.418,11.128,0
13.454,1190,1777461436627.545,11.127,0
13.465,1191,1777461436638.672,11.127,0
13.476,1192,1777461436649.800,11.128,0
13.487,1193,1777461436660.926,11.127,0
13.498,1194,1777461436672.053,11.127,0
13.509,1195,1777461436683.180,11.127,0
13.520,1196,1777461436694.308,11.128,0
13.531,1197,1777461436705.435,11.127,0
13.542,1198,1777461436716.561,11.127,0
13.554,1199,1777461436727.689,11.128,0
13.565,1200,1777461436738.816,11.127,0
13.576,1201,1777461436749.943,11.127,0
13.587,1202,1777461436761.071,11.128,0
13.598,1203,1777461436772.197,11.127,0
13.610,1204,1777461436783.324,11.127,0
13.621,1205,1777461436794.452,11.128,0
13.631,1206,1777461436805.579,11.127,0
13.643,1207,1777461436816.706,11.127,0
13.654,1208,1777461436827.833,11.128,0
13.665,1209,1777461436838.960,11.127,0
13.676,1210,1777461436850.087,11.127,0
13.687,1211,1777461436861.215,11.128,0
13.698,1212,1777461436872.342,11.127,0
13.710,1213,1777461436883.469,11.127,0
13.720,1214,1777461436894.596,11.128,0
13.732,1215,1777461436905.723,11.127,0
13.743,1216,1777461436916.850,11.127,0
13.754,1217,1777461436927.978,11.128,0
13.765,1218,1777461436939.104,11.127,0
13.776,1219,1777461436950.231,11.127,0
13.788,1220,1777461436961.359,11.128,0
13.798,1221,1777461436972.486,11.127,0
13.809,1222,1777461436983.613,11.127,0
13.820,1223,1777461436994.740,11.128,0
13.832,1224,1777461437005.867,11.127,0
13.843,1225,1777461437016.994,11.127,0
13.854,1226,1777461437028.122,11.128,0
13.866,1227,1777461437039.249,11.127,0
13.877,1228,1777461437050.375,11.127,0
13.888,1229,1777461437061.503,11.128,0
13.899,1230,1777461437072.630,11.127,0
13.910,1231,1777461437083.757,11.127,0
13.921,1232,1777461437094.885,11.128,0
13.932,1233,1777461437106.012,11.127,0
13.943,1234,1777461437117.138,11.127,0
13.954,1235,1777461437128.265,11.127,0
13.965,1236,1777461437139.393,11.128,0
13.976,1237,1777461437150.520,11.127,0
13.988,1238,1777461437161.647,11.127,0
13.999,1239,1777461437172.774,11.128,0
14.010,1240,1777461437183.901,11.127,0
14.021,1241,1777461437195.028,11.127,0
14.032,1242,1777461437206.156,11.128,0
14.043,1243,1777461437217.283,11.127,0
14.054,1244,1777461437228.409,11.127,0
14.065,1245,1777461437239.537,11.128,0
14.077,1246,1777461437250.664,11.127,0
14.088,1247,1777461437261.791,11.127,0
14.099,1248,1777461437272.919,11.128,0
14.110,1249,1777461437284.045,11.127,0
14.121,1250,1777461437295.172,11.127,0
14.132,1251,1777461437306.300,11.128,0
14.144,1252,1777461437317.427,11.127,0
14.154,1253,1777461437328.554,11.127,0
14.165,1254,1777461437339.681,11.128,0
14.177,1255,1777461437350.808,11.127,0
14.188,1256,1777461437361.935,11.127,0
14.199,1257,1777461437373.063,11.128,0
14.210,1258,1777461437384.190,11.127,0
14.221,1259,1777461437395.316,11.127,0
14.233,1260,1777461437406.444,11.128,0
14.243,1261,1777461437417.571,11.127,0
14.255,1262,1777461437428.698,11.127,0
14.266,1263,1777461437439.826,11.128,0
14.277,1264,1777461437450.953,11.127,0
14.288,1265,1777461437462.079,11.127,0
14.299,1266,1777461437473.207,11.128,0
14.310,1267,1777461437484.334,11.127,0
14.321,1268,1777461437495.461,11.127,0
14.333,1269,1777461437506.589,11.128,0
14.344,1270,1777461437517.715,11.127,0
14.355,1271,1777461437528.842,11.127,0
14.366,1272,1777461437539.970,11.128,0
14.377,1273,1777461437551.097,11.127,0
14.388,1274,1777461437562.223,11.127,0
14.399,1275,1777461437573.350,11.127,0
14.410,1276,1777461437584.478,11.128,0
14.421,1277,1777461437595.605,11.127,0
14.432,1278,1777461437606.732,11.127,0
14.444,1279,1777461437617.860,11.128,0
14.455,1280,1777461437628.986,11.127,0
14.466,1281,1777461437640.113,11.127,0
14.477,1282,1777461437651.241,11.128,0
14.488,1283,1777461437662.368,11.127,0
14.499,1284,1777461437673.495,11.127,0
14.510,1285,1777461437684.622,11.128,0
14.522,1286,1777461437695.749,11.127,0
14.533,1287,1777461437706.876,11.127,0
14.544,1288,1777461437718.004,11.128,0
14.555,1289,1777461437729.131,11.127,0
14.566,1290,1777461437740.258,11.127,0
14.578,1291,1777461437751.385,11.128,0
14.588,1292,1777461437762.512,11.127,0
14.599,1293,1777461437773.639,11.127,0
14.611,1294,1777461437784.767,11.128,0
14.622,1295,1777461437795.894,11.127,0
14.635,1296,1777461437807.021,11.127,0
14.644,1297,1777461437818.148,11.128,0
14.655,1298,1777461437829.275,11.127,0
14.666,1299,1777461437840.402,11.127,0
14.677,1300,1777461437851.530,11.128,0
14.688,1301,1777461437862.656,11.127,0
14.700,1302,1777461437873.783,11.127,0
14.711,1303,1777461437884.911,11.128,0
14.722,1304,1777461437896.038,11.127,0
14.733,1305,1777461437907.165,11.127,0
14.744,1306,1777461437918.293,11.128,0
14.755,1307,1777461437929.419,11.127,0
14.767,1308,1777461437940.546,11.127,0
14.778,1309,1777461437951.674,11.128,0
14.789,1310,1777461437962.801,11.127,0
14.800,1311,1777461437973.928,11.127,0
14.811,1312,1777461437985.056,11.128,0
14.822,1313,1777461437996.182,11.127,0
14.833,1314,1777461438007.309,11.127,0
14.844,1315,1777461438018.436,11.127,0
14.855,1316,1777461438029.564,11.128,0
14.866,1317,1777461438040.691,11.127,0
14.878,1318,1777461438051.818,11.127,0
14.889,1319,1777461438062.945,11.128,0
14.900,1320,1777461438074.072,11.127,0
14.911,1321,1777461438085.199,11.127,0
14.922,1322,1777461438096.327,11.128,0
14.934,1323,1777461438107.454,11.127,0
14.945,1324,1777461438118.581,11.127,0
14.956,1325,1777461438129.708,11.128,0
14.967,1326,1777461438140.835,11.127,0
14.978,1327,1777461438151.962,11.127,0
14.989,1328,1777461438163.090,11.128,0
15.000,1329,1777461438174.217,11.127,0
15.012,1330,1777461438185.343,11.127,0
15.022,1331,1777461438196.471,11.128,0
15.033,1332,1777461438207.598,11.127,0
15.045,1333,1777461438218.725,11.127,0
15.056,1334,1777461438229.853,11.128,0
15.067,1335,1777461438240.979,11.127,0
15.078,1336,1777461438252.106,11.127,0
15.089,1337,1777461438263.234,11.128,0
15.100,1338,1777461438274.361,11.127,0
15.111,1339,1777461438285.488,11.127,0
15.122,1340,1777461438296.615,11.128,0
15.134,1341,1777461438307.742,11.127,0
15.145,1342,1777461438318.869,11.127,0
15.156,1343,1777461438329.997,11.128,0
15.167,1344,1777461438341.124,11.127,0
15.178,1345,1777461438352.250,11.127,0
15.189,1346,1777461438363.378,11.128,0
15.200,1347,1777461438374.505,11.127,0
15.211,1348,1777461438385.632,11.127,0
15.222,1349,1777461438396.760,11.128,0
15.234,1350,1777461438407.887,11.127,0
15.245,1351,1777461438419.013,11.127,0
15.256,1352,1777461438430.141,11.128,0
15.267,1353,1777461438441.268,11.127,0
15.278,1354,1777461438452.395,11.127,0
15.290,1355,1777461438463.522,11.127,0
15.301,1356,1777461438474.649,11.128,0
15.312,1357,1777461438485.776,11.127,0
15.323,1358,1777461438496.903,11.127,0
15.334,1359,1777461438508.031,11.128,0
15.345,1360,1777461438519.158,11.127,0
15.356,1361,1777461438530.285,11.127,0
15.367,1362,1777461438541.412,11.128,0
15.379,1363,1777461438552.539,11.127,0
15.389,1364,1777461438563.666,11.127,0
15.401,1365,1777461438574.794,11.128,0
15.412,1366,1777461438585.921,11.127,0
15.423,1367,1777461438597.047,11.127,0
15.434,1368,1777461438608.175,11.128,0
15.445,1369,1777461438619.302,11.127,0
15.457,1370,1777461438630.429,11.127,0
15.468,1371,1777461438641.557,11.128,0
15.479,1372,1777461438652.684,11.127,0
15.490,1373,1777461438663.810,11.127,0
15.501,1374,1777461438674.938,11.128,0
